race_id,driver_id,lapno,race_progress,pit_stops_so_far,current_compound,race_track,fulfilled_second_compound,is_wet_race,is_raining,minutes_rain,gap_behind_s,n_cars_within_5s_ahead,tyre_age_diff_to_ahead,rejoin_gap_ahead_est_s,rejoin_gap_behind_est_s,y_compound,gap_behind_s_missing,tyre_age_diff_to_ahead_missing,rejoin_gap_ahead_est_s_missing,rejoin_gap_behind_est_s_missing
5,7,34,0.5964912280701754,1,HARD,Bahrain Grand Prix,1,0,0,0.0,7.322999999999865,-1.1102230246251565e-16,13.0,17.477000000000317,4.328500000000076,SOFT,0,0,0,1
5,9,18,0.3157894736842105,0,SOFT,Bahrain Grand Prix,0,0,0,0.0,0.7470000000000709,2.0,14.0,10.18100000000004,4.328500000000076,MEDIUM,0,0,0,1
5,9,30,0.5263157894736842,1,MEDIUM,Bahrain Grand Prix,1,0,0,0.0,0.3930000000000291,2.0,9.0,4.791000000000167,2.51700000000028,SOFT,0,0,0,0
5,9,45,0.7894736842105263,2,SOFT,Bahrain Grand Prix,1,0,0,0.0,12.661999999999352,-1.1102230246251565e-16,5.0,12.13800000000083,4.613999999999578,SOFT,0,0,0,0
5,10,13,0.2280701754385964,0,SOFT,Bahrain Grand Prix,0,0,0,0.0,0.831000000000131,2.0,0.0,7.027999999999793,0.7810000000001764,SOFT,0,0,0,0
5,10,27,0.4736842105263157,1,SOFT,Bahrain Grand Prix,0,0,0,0.0,1.9909999999999854,1.0,5.0,4.289000000000215,1.7239999999997053,MEDIUM,0,0,0,0
5,11,14,0.2456140350877192,0,MEDIUM,Bahrain Grand Prix,0,0,0,0.0,0.9839999999999227,1.0,-3.0,3.002999999999929,4.328500000000076,HARD,0,0,0,1
5,11,39,0.6842105263157895,1,HARD,Bahrain Grand Prix,1,0,0,0.0,1.4729999999999563,2.0,17.0,0.3830000000002656,3.449999999999818,SOFT,0,0,0,0
5,13,10,0.175438596491228,0,MEDIUM,Bahrain Grand Prix,0,0,0,0.0,1.1829999999999927,1.0,0.0,23.61699999999996,4.328500000000076,SOFT,0,0,0,1
5,13,29,0.5087719298245614,1,SOFT,Bahrain Grand Prix,1,0,0,0.0,0.8560000000002219,3.0,17.0,5.253999999999905,1.3980000000001382,SOFT,0,0,0,0
5,14,10,0.175438596491228,0,SOFT,Bahrain Grand Prix,0,0,0,0.0,5.923999999999978,3.0,0.0,16.516000000000076,4.328500000000076,MEDIUM,0,0,0,1
5,14,28,0.4912280701754385,1,MEDIUM,Bahrain Grand Prix,1,0,0,0.0,2.7390000000000327,3.0,8.0,0.7950000000005275,2.6369999999997162,HARD,0,0,0,0
5,15,22,0.3859649122807017,0,MEDIUM,Bahrain Grand Prix,0,0,0,0.0,3.83199999999988,-1.1102230246251565e-16,2.0,29.839000000000397,4.328500000000076,HARD,1,0,0,1
5,15,40,0.7017543859649122,1,HARD,Bahrain Grand Prix,1,0,0,0.0,2.230000000000018,-1.1102230246251565e-16,13.0,22.570000000000164,4.328500000000076,SOFT,0,0,0,1
5,16,15,0.2631578947368421,0,SOFT,Bahrain Grand Prix,0,0,0,0.0,102.96399999999994,3.0,0.0,7.1854999999995925,45.63900000000013,MEDIUM,0,0,1,0
5,16,34,0.5964912280701754,1,MEDIUM,Bahrain Grand Prix,1,0,0,0.0,106.63200000000006,3.0,11.0,7.1854999999995925,24.954999999999472,SOFT,0,0,1,0
5,17,15,0.2631578947368421,0,SOFT,Bahrain Grand Prix,0,0,0,0.0,0.5649999999998272,1.0,0.0,7.6720000000000255,4.328500000000076,HARD,0,0,0,1
5,17,35,0.6140350877192983,1,HARD,Bahrain Grand Prix,1,0,0,0.0,6.1229999999995925,1.0,8.0,10.308000000000447,4.071999999999662,MEDIUM,0,0,0,0
5,18,23,0.4035087719298245,0,MEDIUM,Bahrain Grand Prix,0,0,0,0.0,1.343000000000302,2.0,13.0,8.452999999999975,16.485000000000127,HARD,0,0,0,0
5,20,15,0.2631578947368421,0,SOFT,Bahrain Grand Prix,0,0,0,0.0,6.094000000000051,-1.1102230246251565e-16,0.0,1.1009999999998854,4.328500000000076,MEDIUM,0,0,0,1
5,20,39,0.6842105263157895,1,MEDIUM,Bahrain Grand Prix,1,0,0,0.0,-96.57899999999972,-1.1102230246251565e-16,11.0,7.637000000000171,1.9179999999996662,SOFT,0,0,0,0
6,1,1,0.022727272727272707,0,MEDIUM,Belgian Grand Prix,0,0,0,0.0,1.1299999999999955,1.0,0.0,1.9559999999999889,4.328500000000076,SOFT,0,1,0,1
6,1,21,0.4772727272727273,1,SOFT,Belgian Grand Prix,0,0,0,0.0,12.091000000000122,-1.1102230246251565e-16,1.0000000000000004,10.9849999999999,3.589999999999918,MEDIUM,0,0,0,0
6,2,1,0.022727272727272707,0,MEDIUM,Belgian Grand Prix,0,0,0,0.0,1.8249999999999886,-1.1102230246251565e-16,0.0,0.13100000000000023,4.328500000000076,nan,0,1,0,1
