num__race_progress,num__pit_stops_so_far,num__minutes_rain,num__gap_behind_s,num__n_cars_within_5s_ahead,num__tyre_age_diff_to_ahead,num__rejoin_gap_ahead_est_s,num__rejoin_gap_behind_est_s,cat__current_compound,cat__race_track,cat__fulfilled_second_compound,cat__rained_yet,cat__is_raining,y_compound_int,y_compound
-1.729714720597472,1.4168086778854987,-0.12312584027520622,0.48824211849637594,-0.6255191520372567,-0.49378850293931936,1.21292928436992,-0.3037320068477156,2.0,4.0,0.0,0.0,0.0,3,SOFT
-0.03345442700135247,0.3400049602119876,-0.12312584027520622,-0.35687268875271766,1.279809322280346,-0.49378850293931936,0.9500744412127534,5.653267988579531,3.0,4.0,0.0,0.0,0.0,2,MEDIUM
1.339708667814554,1.4168086778854987,-0.12312584027520622,-0.0997047350232387,1.279809322280346,-1.5026941888583467,2.219691453640012,2.845683232001057,2.0,4.0,1.0,0.0,0.0,3,SOFT
0.0473198726937008,-0.7367987574615237,-0.12312584027520622,-0.020861061966251798,0.009590339401944224,-0.3928979343474166,0.18480932218919247,0.9140824082284941,2.0,4.0,0.0,0.0,0.0,0,HARD
1.4204829675096073,0.3400049602119876,-0.12312584027520622,-0.0997047350232387,0.009590339401944224,-0.3928979343474166,0.553047130993171,-0.2432678410554011,0.0,4.0,1.0,0.0,0.0,3,SOFT
-0.8411974239518857,-0.7367987574615237,-0.12312584027520622,0.19156413621038,0.009590339401944224,-0.49378850293931936,0.31452109034041514,-0.23662291454582238,3.0,4.0,0.0,0.0,0.0,0,HARD
1.339708667814554,0.3400049602119876,-0.12312584027520622,0.48962379360215685,0.6446998308411451,-1.6035847574502493,5.990781377437079,-0.301225996448889,0.0,4.0,1.0,0.0,0.0,3,SOFT
-1.729714720597472,1.4168086778854987,-0.12312584027520622,-0.19868558781326148,0.6446998308411451,-0.49378850293931936,-0.6877134276895968,0.7384484028317678,2.0,4.0,0.0,0.0,0.0,0,HARD
1.4204829675096073,0.3400049602119876,-0.12312584027520622,0.18309770151970403,-0.6255191520372567,1.6249134374906382,-0.27970593553481526,-0.106397017784772,0.0,4.0,0.0,0.0,0.0,3,SOFT
-0.0036954744821224876,-0.7367987574615237,-0.12312584027520622,-2.2440938965226422,-0.6255191520372567,1.725804006082541,0.9456890636715624,0.09752291349622752,2.0,5.0,0.0,0.0,0.0,2,MEDIUM
-0.5818694091414512,-0.7367987574615237,-0.12312584027520622,0.09796299713005231,0.009590339401944224,-0.5946790715312221,0.19287707781847324,0.32439683364287214,3.0,5.0,0.0,0.0,0.0,3,SOFT
-0.437325925476619,-0.7367987574615237,-0.12312584027520622,0.015532848266607058,-0.6255191520372567,-0.49378850293931936,-0.06087224861191768,0.38656721928117244,3.0,5.0,0.0,0.0,0.0,3,SOFT
-0.6541411509738674,-0.7367987574615237,-0.12312584027520622,-2.963682050545296,0.6446998308411451,-0.19111679716361116,-0.18326110579258384,-0.2432678410554011,3.0,5.0,0.0,0.0,0.0,3,SOFT
0.06857626735029364,0.3400049602119876,-0.12312584027520622,-0.11654941237657158,0.6446998308411451,0.515117182979708,-0.586849744241746,-0.2432678410554011,3.0,5.0,0.0,0.0,0.0,2,MEDIUM
-1.593673794795277,-0.7367987574615237,-0.12312584027520622,-0.20206628222100034,1.279809322280346,-0.49378850293931936,0.8761925463009046,-0.2432678410554011,2.0,5.0,0.0,0.0,0.0,0,HARD
0.6467502020096229,0.3400049602119876,-0.12312584027520622,0.002921388258608849,-0.6255191520372567,0.8177888887554163,0.409333957066351,-0.2432678410554011,0.0,5.0,1.0,0.0,0.0,3,SOFT
-0.5095976673090351,-0.7367987574615237,-0.12312584027520622,-0.1903955371786263,0.6446998308411451,0.918679457347319,-0.07915023439436375,-0.2432678410554011,3.0,5.0,0.0,0.0,0.0,2,MEDIUM
0.35766323467995836,0.3400049602119876,-0.12312584027520622,-0.20080219648591796,0.6446998308411451,0.4142266143878053,-0.44002328702228494,-0.3398558801495469,2.0,5.0,1.0,0.0,0.0,3,SOFT
1.4417393621662005,1.4168086778854987,-0.12312584027520622,0.15987380080565375,-0.6255191520372567,0.010664340020194334,0.051875473211032114,-0.22804516086697518,3.0,5.0,1.0,0.0,0.0,3,SOFT
-0.8709563764711161,-0.7367987574615237,-0.12312584027520622,-0.18792616039384885,0.6446998308411451,-0.49378850293931936,-0.29025092733237035,-0.43241830679457355,3.0,5.0,0.0,0.0,0.0,3,SOFT
0.14084800918270976,0.3400049602119876,-0.12312584027520622,-0.15382524288971575,0.009590339401944224,0.010664340020194334,-0.4736333561167236,-0.3821381407080463,3.0,5.0,0.0,0.0,0.0,2,MEDIUM
