race_id,driver_id,lapno,race_progress,position,fcy_status,pit_stops_so_far,tyre_change_pursuer,track_category,y_pit,current_compound,lap_time,interval,tyre_age,gap_behind_s,n_cars_within_5s_ahead,tyre_age_diff_to_ahead,rejoin_gap_ahead_est_s,rejoin_gap_behind_est_s,close_ahead,race_track,rained_yet,is_raining,minutes_rain,fulfilled_second_compound
33,3,31,0.484375,1,0,3,False,2,0,INTERMEDIATE,137.029,0.0,2.0,4.9650000000001455,0,,10.210000000000036,11.972999999999956,0,German Grand Prix,1,1,51.57951666666666,1
33,3,32,0.5,1,0,3,False,2,0,INTERMEDIATE,137.52,0.0,3.0,2.411000000000058,0,,7.750999999999749,70.92599999999993,0,German Grand Prix,1,1,53.871516666666665,1
33,3,33,0.515625,1,0,3,False,2,0,INTERMEDIATE,134.58,0.0,4.0,3.288000000000011,0,,12.98299999999972,31.639000000000124,0,German Grand Prix,1,1,56.11451666666667,1
33,3,34,0.53125,1,0,3,False,2,0,INTERMEDIATE,88.662,0.0,5.0,8.378999999999905,0,,4.936000000000149,37.71700000000055,0,German Grand Prix,1,1,57.592216666666666,1
33,3,35,0.546875,1,0,3,False,2,0,INTERMEDIATE,88.56,0.0,6.0,10.54300000000012,0,,1.20699999999988,0.83199999999988,0,German Grand Prix,1,1,59.068216666666665,1
33,3,36,0.5625,1,0,3,False,2,0,INTERMEDIATE,88.516,0.0,7.0,13.13000000000011,0,,2.544000000000324,2.3609999999998763,0,German Grand Prix,1,1,60.543483333333334,1
33,3,37,0.578125,1,0,3,False,2,0,INTERMEDIATE,88.144,0.0,8.0,15.477000000000317,0,,0.11200000000008,5.8840000000000146,0,German Grand Prix,1,1,62.01255,1
33,3,38,0.59375,1,1,3,False,2,0,INTERMEDIATE,88.052,0.0,9.0,17.40599999999995,0,,104.62795000000006,4.040050000000065,0,German Grand Prix,1,1,63.48008333333333,1
33,3,39,0.609375,1,0,3,False,2,0,INTERMEDIATE,87.623,0.0,10.0,19.550000000000185,0,,1.01299999999992,1.9400000000000543,0,German Grand Prix,1,1,64.94046666666667,1
33,3,40,0.625,1,0,3,False,2,0,INTERMEDIATE,88.71,0.0,11.0,21.630999999999855,0,,101.9090000000001,1.0679999999997565,0,German Grand Prix,1,1,66.41896666666666,1
33,3,41,0.640625,1,0,3,False,2,1,INTERMEDIATE,103.455,0.0,12.0,30.03399999999965,0,,81.57000000000062,9.470999999999547,0,German Grand Prix,1,1,68.14321666666666,1
33,3,42,0.65625,1,0,4,False,2,0,INTERMEDIATE,137.795,0.0,1.0,13.994000000000597,0,,3.1359999999995125,8.72400000000016,0,German Grand Prix,1,1,70.4398,1
33,3,43,0.671875,1,0,4,False,2,0,INTERMEDIATE,127.412,0.0,2.0,3.8779999999997017,0,,9.337999999999738,4.942000000000007,0,German Grand Prix,1,1,72.56333333333333,1
33,3,44,0.6875,1,0,4,False,2,0,INTERMEDIATE,118.571,0.0,3.0,3.729000000000269,0,,8.19799999999941,6.557999999999993,0,German Grand Prix,1,1,74.53951666666667,1
33,3,45,0.703125,1,0,4,False,2,0,INTERMEDIATE,122.356,0.0,4.0,3.2020000000002256,0,,9.11699999999928,,0,German Grand Prix,1,1,76.57878333333333,1
33,3,46,0.71875,1,0,4,False,2,1,INTERMEDIATE,86.24,0.0,5.0,7.197000000000116,0,,8.639000000000124,2.282999999999447,0,German Grand Prix,1,1,78.01611666666666,1
33,3,47,0.734375,5,0,5,False,2,0,SOFT,99.704,0.5199999999995271,1.0,4.572000000000116,0,-2.0,6.725000000000364,8.078999999999724,0,German Grand Prix,1,1,79.67785,1
33,3,48,0.75,1,0,5,False,2,0,SOFT,80.306,0.0,2.0,-150.08999999999924,0,,3.4859999999998763,12.569000000000417,0,German Grand Prix,1,1,81.01628333333333,1
33,3,49,0.765625,1,0,5,False,2,0,SOFT,78.386,0.0,3.0,-147.933,0,,3.2799999999997453,16.13299999999981,1,German Grand Prix,1,1,82.32271666666666,1
