race_id,driver_id,lapno,race_progress,position,fcy_status,pit_stops_so_far,tyre_change_pursuer,track_category,y_pit,current_compound,lap_time,interval,tyre_age,gap_behind_s,n_cars_within_5s_ahead,tyre_age_diff_to_ahead,rejoin_gap_ahead_est_s,rejoin_gap_behind_est_s,close_ahead,race_track,is_wet_race,is_raining,minutes_rain,fulfilled_second_compound,gap_behind_s_missing,tyre_age_diff_to_ahead_missing,rejoin_gap_ahead_est_s_missing,rejoin_gap_behind_est_s_missing,tyre_age_missing
1,8,11,0.2,7,0,0,False,3,0,MEDIUM,106.673,1.6829999999999927,11.0,2.7889999999999873,0,7.0,7.485500000000002,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,8,12,0.21818181818181817,7,0,0,False,3,0,MEDIUM,106.904,1.4969999999998436,12.0,2.910999999999831,0,7.0,6.78650000000016,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,8,13,0.23636363636363636,7,0,0,False,3,0,MEDIUM,107.239,1.2970000000000255,13.0,3.425000000000182,0,7.0,6.466499999999996,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,8,14,0.2545454545454545,7,0,0,False,3,0,MEDIUM,107.342,1.1799999999998363,14.0,3.269999999999982,0,7.0,6.010500000000093,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,8,15,0.2727272727272727,7,0,0,False,3,0,MEDIUM,107.53,1.167000000000371,15.0,3.1079999999999472,0,7.0,5.846499999999878,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,8,16,0.2909090909090909,6,0,0,False,3,0,MEDIUM,107.428,3.5590000000001965,16.0,2.8019999999999072,0,15.0,5.5534999999999854,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,8,17,0.3090909090909091,6,0,0,False,3,0,MEDIUM,106.562,6.518999999999778,17.0,4.614000000000033,0,15.0,4.098500000000058,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,8,18,0.32727272727272727,6,0,0,False,3,0,MEDIUM,106.275,7.188999999999396,18.0,5.007999999999811,0,17.0,2.611499999999978,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,8,19,0.34545454545454546,6,0,0,False,3,0,MEDIUM,106.04,9.763999999999214,19.0,4.701999999999998,0,17.0,0.9165000000000418,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,8,20,0.36363636363636365,6,0,0,False,3,0,MEDIUM,106.065,12.036000000000058,20.0,4.564999999999827,0,17.0,5.386500000000069,0.39649999999983265,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,0,0
1,8,21,0.38181818181818183,6,0,0,False,3,0,MEDIUM,106.188,14.509000000000015,21.0,4.096000000000004,0,17.0,3.8034999999999854,1.24350000000004,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,0,0
1,8,22,0.4,6,3,0,False,3,0,MEDIUM,105.853,16.70300000000043,22.0,3.5770000000002256,0,17.0,6.195874999999887,1.7111250000002656,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,0,0
1,8,23,0.41818181818181815,6,4,0,False,3,0,MEDIUM,105.992,18.825999999999112,23.0,2.769999999999982,0,17.0,7.002875000000131,2.004124999999931,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,0,0
1,8,24,0.43636363636363634,6,4,0,False,3,0,MEDIUM,106.238,21.042999999999665,24.0,2.262000000000171,0,17.0,7.510874999999942,2.3511250000001382,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,0,0
1,8,25,0.45454545454545453,6,4,0,False,3,0,MEDIUM,106.301,23.631000000000313,25.0,2.086999999999989,0,17.0,7.685875000000124,3.6121249999996508,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,0,0
1,8,26,0.4727272727272727,7,4,0,False,3,1,MEDIUM,107.40099999999984,0.7550000000001091,26.0,11.605000000000018,1,0.0,9.790875000000142,1.8321249999999054,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,0,0
1,8,27,0.4909090909090909,9,0,1,False,3,0,HARD,124.774,2.4329999999999927,1.0,8.666999999999916,0,-19.0,13.050500000000284,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,8,28,0.509090909090909,9,0,1,False,3,0,HARD,103.911,1.3170000000000073,2.0,10.152000000000044,0,-19.0,11.565500000000156,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,8,29,0.5272727272727272,9,1,1,False,3,0,HARD,104.354,0.8019999999996799,3.0,10.929999999999836,1,-19.0,3.1863750000002256,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,8,30,0.5454545454545454,8,2,1,False,3,0,HARD,104.667,1.0869999999995343,4.0,10.976999999999862,0,-19.0,1.2113749999998618,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,8,31,0.5636363636363636,8,0,1,False,3,0,HARD,105.093,1.4650000000001455,5.0,10.84900000000016,0,-19.0,6.454499999999825,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,8,32,0.5818181818181818,8,0,1,False,3,0,HARD,104.413,1.6289999999999054,6.0,11.298999999999978,0,-19.0,5.5715000000000146,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,8,33,0.6,8,0,1,False,3,0,HARD,104.665,2.501999999999498,7.0,11.728000000000065,0,-19.0,4.8595000000000255,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,8,34,0.6181818181818182,8,0,1,False,3,0,HARD,104.795,2.8209999999999127,8.0,11.637000000000171,0,-19.0,4.932499999999891,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,8,35,0.6363636363636364,8,0,1,False,3,0,HARD,104.987,3.2979999999997744,9.0,12.137000000000171,0,-19.0,4.782500000000255,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,8,36,0.6545454545454545,8,0,1,False,3,0,HARD,104.445,2.9089999999996508,10.0,12.523999999999887,0,-19.0,4.073500000000422,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,8,37,0.6727272727272727,8,0,1,False,3,0,HARD,104.362,2.9899999999997817,11.0,12.924999999999727,0,-19.0,3.4625000000005457,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,8,38,0.6909090909090909,8,0,1,False,3,0,HARD,104.784,2.5670000000000073,12.0,13.05600000000004,0,-19.0,3.311500000000251,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,8,39,0.7090909090909091,8,0,1,False,3,0,HARD,104.899,2.4909999999999854,13.0,13.268999999999778,0,-19.0,3.2585000000003674,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,8,40,0.7272727272727273,8,0,1,False,3,0,HARD,104.669,2.8049999999993815,14.0,13.567000000000007,0,-19.0,2.9655000000002474,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,8,41,0.7454545454545455,8,0,1,False,3,0,HARD,104.216,3.0659999999998035,15.0,15.855999999999767,0,-19.0,2.72649999999976,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,8,42,0.7636363636363637,8,0,1,False,3,0,HARD,104.214,3.4799999999995634,16.0,18.89599999999973,0,-19.0,2.8215000000000146,13.399499999999534,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,0,0
1,8,43,0.7818181818181819,8,0,1,False,3,0,HARD,103.873,3.5700000000006185,17.0,18.940999999999804,0,-19.0,2.776499999999942,13.3125,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,0,0
1,8,44,0.8,8,0,1,False,3,0,HARD,103.824,3.873000000000502,18.0,20.14600000000064,0,-19.0,1.571499999999105,13.316500000000815,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,0,0
1,8,45,0.8181818181818182,8,0,1,False,3,0,HARD,103.983,3.899000000000342,19.0,23.1820000000007,0,-19.0,29.560499999999593,1.4645000000009532,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,0,0
1,8,46,0.8363636363636363,8,0,1,False,3,0,HARD,105.063,3.542000000000371,20.0,23.078999999999724,0,-19.0,29.20349999999962,1.3614999999999782,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,0,0
1,8,47,0.8545454545454545,8,0,1,False,3,0,HARD,103.722,2.469000000000051,21.0,25.875,0,-19.0,28.1304999999993,4.157500000000255,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,0,0
1,8,48,0.8727272727272727,8,0,1,False,3,0,HARD,104.225,2.3980000000001382,22.0,30.136000000000422,0,-19.0,28.05949999999939,8.418500000000677,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,0,0
1,8,49,0.8909090909090909,8,0,1,False,3,0,HARD,103.794,1.985000000000582,23.0,30.895000000000437,0,-19.0,27.646499999999833,9.177500000000691,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,0,0
1,8,50,0.9090909090909091,8,0,1,False,3,0,HARD,103.563,1.8350000000000364,24.0,30.996000000000095,0,-19.0,27.496499999999287,9.27850000000035,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,0,0
1,8,51,0.9272727272727272,8,0,1,False,3,0,HARD,103.02,1.27599999999984,25.0,31.75799999999981,0,-19.0,26.9375,10.040500000000065,0,Abu Dhabi Grand Prix,0,1,1.1079,1,0,0,0,0,0
1,8,52,0.9454545454545454,8,0,1,False,3,0,HARD,103.307,1.0729999999994106,26.0,32.24200000000019,0,-19.0,26.73449999999957,10.524500000000444,0,Abu Dhabi Grand Prix,0,1,2.8296833333333336,1,0,0,0,0,0
1,8,53,0.9636363636363636,8,0,1,False,3,0,HARD,102.816,0.8640000000004875,27.0,32.789999999999964,1,-19.0,26.525499999999738,11.072500000000218,0,Abu Dhabi Grand Prix,0,1,4.543283333333333,1,0,0,0,0,0
1,8,54,0.9818181818181818,8,0,1,False,3,0,HARD,102.819,0.806999999999789,28.0,33.16599999999926,1,-19.0,26.46849999999995,11.448499999999513,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,0,0
1,8,55,1.0,8,0,1,False,3,0,HARD,103.445,0.5289999999995416,29.0,,1,-19.0,26.1904999999997,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,1,0.01818181818181818,7,0,0,False,3,0,SOFT,149.795,1.0399999999999636,4.0,3.038000000000011,2,-1.0,7.916499999999985,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,9,2,0.03636363636363636,7,0,0,False,3,0,SOFT,,1.094000000000051,5.0,,0,-1.0,,,0,Abu Dhabi Grand Prix,0,0,0.0,0,1,0,1,1,0
1,9,3,0.05454545454545454,7,0,0,False,3,0,SOFT,,1.1089999999999236,6.0,,0,-1.0,,,0,Abu Dhabi Grand Prix,0,0,0.0,0,1,0,1,1,0
1,9,4,0.07272727272727272,7,0,0,False,3,0,SOFT,,0.6310000000003129,7.0,,0,-1.0,,,0,Abu Dhabi Grand Prix,0,0,0.0,0,1,0,1,1,0
1,9,5,0.09090909090909091,7,0,0,False,3,0,SOFT,106.573,1.037000000000262,8.0,3.8280000000000314,2,-1.0,5.711500000000001,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,9,6,0.10909090909090909,6,0,0,False,3,0,SOFT,107.177,0.7980000000002292,9.0,3.2520000000000664,2,-1.0,4.270499999999913,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,9,7,0.12727272727272726,7,0,0,False,3,1,SOFT,132.55999999999995,0.6459999999997308,10.0,6.6229999999999905,2,0.0,2.2045000000000528,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,9,8,0.14545454545454545,18,0,1,False,3,0,HARD,144.915,0.8159999999998035,1.0,,3,0.0,17.366500000000087,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,9,0.16363636363636364,17,0,1,False,3,0,HARD,107.035,0.7530000000001564,2.0,,0,0.0,17.39149999999995,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,10,0.18181818181818182,17,0,1,False,3,0,HARD,107.875,0.5080000000002656,3.0,,1,-7.0,17.01649999999995,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,11,0.2,16,0,1,False,3,0,HARD,107.224,1.556999999999789,4.0,,1,-7.0,16.391500000000065,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,12,0.21818181818181817,16,0,1,False,3,0,HARD,107.494,1.2400000000002365,5.0,,1,-7.0,16.282500000000027,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,13,0.23636363636363636,16,0,1,False,3,0,HARD,108.093,1.5059999999998581,6.0,,1,-7.0,16.816500000000133,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,14,0.2545454545454545,16,0,1,False,3,0,HARD,108.047,1.6300000000001091,7.0,,1,-7.0,17.065500000000156,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,15,0.2727272727272727,16,0,1,False,3,0,HARD,107.581,1.4450000000001637,8.0,,1,-7.0,16.952499999999873,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,16,0.2909090909090909,16,0,1,False,3,0,HARD,107.796,1.5889999999999418,9.0,,1,-7.0,17.027499999999918,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,17,0.3090909090909091,16,0,1,False,3,0,HARD,107.73,1.4200000000000728,10.0,,1,-7.0,16.74050000000011,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,18,0.32727272727272727,16,0,1,False,3,0,HARD,107.326,1.2420000000001892,11.0,,1,-7.0,16.304499999999962,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,19,0.34545454545454546,15,0,1,False,3,0,HARD,107.373,1.21100000000024,12.0,,1,-7.0,15.94250000000011,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,20,0.36363636363636365,15,0,1,False,3,0,HARD,107.37,0.9120000000002619,13.0,,1,-7.0,15.934500000000071,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,21,0.38181818181818183,15,0,1,False,3,0,HARD,107.771,0.9879999999993743,14.0,,1,-7.0,16.670500000000175,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,22,0.4,15,3,1,False,3,0,HARD,107.456,1.2199999999993452,15.0,,1,-7.0,5.170875000000251,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,23,0.41818181818181815,15,4,1,False,3,0,HARD,107.773,1.693000000000211,16.0,,1,-7.0,6.525875000000269,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,24,0.43636363636363634,15,4,1,False,3,0,HARD,106.902,1.4939999999996871,17.0,,1,-7.0,6.146874999999909,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,25,0.45454545454545453,14,4,1,False,3,0,HARD,106.911,1.2780000000002474,18.0,,1,-7.0,5.448875000000044,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,26,0.4727272727272727,14,4,1,False,3,0,HARD,107.024,0.8800000000001091,19.0,,1,-7.0,5.070875000000342,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,27,0.4909090909090909,14,0,1,False,3,0,HARD,108.081,1.0820000000003347,20.0,,2,-7.0,17.497499999999945,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,28,0.509090909090909,13,0,1,False,3,0,HARD,106.421,1.2100000000000364,21.0,,1,-7.0,18.52250000000049,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,29,0.5272727272727272,13,1,1,False,3,0,HARD,106.299,0.8459999999995489,22.0,,1,-7.0,12.08837500000027,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,30,0.5454545454545454,13,2,1,False,3,0,HARD,108.67,1.043999999999869,23.0,,1,-7.0,16.0443750000004,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,31,0.5636363636363636,13,0,1,False,3,0,HARD,107.451,0.6999999999998181,24.0,,1,-7.0,26.131500000000415,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,32,0.5818181818181818,12,0,1,False,3,0,HARD,105.296,2.13799999999992,25.0,,1,-7.0,26.564500000000407,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,33,0.6,12,0,1,False,3,0,HARD,105.377,3.282999999999447,26.0,,0,-7.0,26.84750000000031,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,34,0.6181818181818182,12,0,1,False,3,0,HARD,104.722,3.8100000000004,27.0,,0,-7.0,26.86550000000034,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,35,0.6363636363636364,12,0,1,False,3,0,HARD,105.137,4.693000000000211,28.0,,1,-7.0,26.515499999999975,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,36,0.6545454545454545,12,0,1,False,3,0,HARD,105.154,5.136999999999716,29.0,,0,-7.0,26.83750000000009,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,37,0.6727272727272727,12,0,1,False,3,0,HARD,104.973,4.598000000000866,30.0,,0,-7.0,27.047500000000127,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,38,0.6909090909090909,12,0,1,False,3,0,HARD,104.935,3.5799999999999272,31.0,,0,-7.0,27.06750000000011,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,39,0.7090909090909091,12,0,1,False,3,0,HARD,104.952,2.09900000000016,32.0,,0,-7.0,26.907500000000255,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,40,0.7272727272727273,11,0,1,False,3,0,HARD,104.962,7.110999999999876,33.0,,0,-7.0,26.902500000000146,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,41,0.7454545454545455,11,0,1,False,3,0,HARD,104.455,7.974999999999454,34.0,,1,-7.0,24.852499999999964,,0,Abu Dhabi Grand Prix,0,0,0.0,1,1,0,0,1,0
1,9,42,0.7636363636363637,10,0,1,False,3,0,HARD,104.119,8.402000000000044,35.0,16.22099999999955,0,19.0,5.4965000000001965,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,9,43,0.7818181818181819,10,0,1,False,3,0,HARD,103.918,8.418999999999869,36.0,16.088999999999942,0,19.0,5.6284999999998035,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,9,44,0.8,10,0,1,False,3,0,HARD,105.029,9.041000000000167,37.0,14.88799999999992,0,19.0,6.829499999999825,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,9,45,0.8181818181818182,10,0,1,False,3,0,HARD,107.019,11.332999999999629,38.0,13.381999999999607,0,19.0,8.335500000000138,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,9,46,0.8363636363636363,9,0,1,False,3,0,HARD,104.96,25.844999999999345,39.0,15.943000000000211,0,19.0,5.774499999999534,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,9,47,0.8545454545454545,9,0,1,False,3,0,HARD,106.518,28.64099999999962,40.0,14.95300000000043,0,19.0,6.764499999999316,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,9,48,0.8727272727272727,9,0,1,False,3,0,HARD,108.486,32.901999999999134,41.0,11.76299999999992,0,19.0,9.954499999999825,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,9,49,0.8909090909090909,9,0,1,False,3,0,HARD,104.553,33.66100000000006,42.0,11.682999999999993,0,19.0,10.034499999999753,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,9,50,0.9090909090909091,9,0,1,False,3,0,HARD,103.664,33.761999999999716,43.0,11.61200000000008,0,19.0,10.105499999999665,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,9,51,0.9272727272727272,9,0,1,False,3,0,HARD,103.782,34.52400000000034,44.0,11.666999999999462,0,19.0,10.050500000000284,,0,Abu Dhabi Grand Prix,0,1,1.6372,1,0,0,0,1,0
1,9,52,0.9454545454545454,9,0,1,False,3,0,HARD,103.791,35.00799999999981,45.0,11.27599999999984,0,19.0,10.441499999999905,,0,Abu Dhabi Grand Prix,0,1,3.36705,1,0,0,0,1,0
1,9,53,0.9636363636363636,9,0,1,False,3,0,HARD,103.364,35.555999999999585,46.0,10.734000000000378,0,19.0,10.983499999999367,,0,Abu Dhabi Grand Prix,0,1,5.089783333333333,1,0,0,0,1,0
1,9,54,0.9818181818181818,9,0,1,False,3,0,HARD,103.195,35.93199999999979,47.0,11.007000000000517,0,19.0,10.710499999999229,,0,Abu Dhabi Grand Prix,0,0,0.0,1,0,0,0,1,0
1,10,1,0.01818181818181818,16,0,0,False,3,0,HARD,163.596,1.4570000000003347,1.0,,0,0.0,30.245499999999993,,0,Abu Dhabi Grand Prix,0,0,0.0,0,1,0,0,1,0
1,10,2,0.03636363636363636,16,0,0,False,3,0,HARD,,1.1220000000002983,2.0,,0,0.0,,,0,Abu Dhabi Grand Prix,0,0,0.0,0,1,0,1,1,0
1,10,3,0.05454545454545454,16,0,0,False,3,0,HARD,,1.16399999999976,3.0,,0,0.0,,,0,Abu Dhabi Grand Prix,0,0,0.0,0,1,0,1,1,0
1,10,4,0.07272727272727272,16,0,0,False,3,0,HARD,,0.23499999999967258,4.0,,0,0.0,,,0,Abu Dhabi Grand Prix,0,0,0.0,0,1,0,1,1,0
1,10,5,0.09090909090909091,15,0,0,False,3,0,HARD,108.778,0.956000000000131,5.0,,0,0.0,30.592499999999973,,0,Abu Dhabi Grand Prix,0,0,0.0,0,1,0,0,1,0
1,10,6,0.10909090909090909,15,0,0,False,3,0,HARD,108.618,1.2590000000000146,6.0,,0,0.0,31.363500000000045,,0,Abu Dhabi Grand Prix,0,0,0.0,0,1,0,0,1,0
1,10,7,0.12727272727272726,14,0,0,False,3,0,HARD,135.634,1.38799999999992,7.0,,0,0.0,30.285499999999956,,0,Abu Dhabi Grand Prix,0,0,0.0,0,1,0,0,1,0
1,10,8,0.14545454545454545,12,0,0,False,3,0,HARD,129.753,0.6909999999998035,8.0,-9.249999999999886,0,0.0,26.068499999999858,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,9,0.16363636363636364,12,0,0,False,3,0,HARD,107.01,1.0529999999998836,9.0,-9.955000000000041,0,0.0,26.043499999999995,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,10,0.18181818181818182,13,0,0,False,3,0,HARD,108.25,1.0279999999997926,10.0,-4.701000000000022,0,7.0,26.418499999999995,,1,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,11,0.2,13,0,0,False,3,0,HARD,107.849,1.2640000000001237,11.0,-5.325999999999908,0,7.0,27.04349999999988,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,12,0.21818181818181817,13,0,0,False,3,0,HARD,107.603,1.7549999999996544,12.0,-5.434999999999945,0,7.0,27.152499999999918,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,13,0.23636363636363636,13,0,0,False,3,0,HARD,107.559,1.8739999999997963,13.0,-4.90099999999984,0,7.0,26.618499999999813,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,14,0.2545454545454545,13,0,0,False,3,0,HARD,107.798,2.1100000000001273,14.0,-4.651999999999816,0,7.0,26.36949999999979,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,15,0.2727272727272727,13,0,0,False,3,0,HARD,107.694,1.6050000000000182,15.0,-4.7650000000001,0,7.0,26.482500000000073,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,16,0.2909090909090909,13,0,0,False,3,0,HARD,107.721,1.3200000000001637,16.0,-4.690000000000055,0,7.0,26.407500000000027,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,17,0.3090909090909091,13,0,0,False,3,0,HARD,108.017,1.405999999999949,17.0,-4.976999999999862,0,7.0,26.694499999999834,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,18,0.32727272727272727,13,0,0,False,3,0,HARD,107.762,1.3729999999995925,18.0,-5.413000000000011,0,7.0,27.130499999999984,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,19,0.34545454545454546,12,0,0,False,3,0,HARD,107.735,1.4650000000001455,19.0,-5.774999999999864,0,7.0,27.492499999999836,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,20,0.36363636363636365,12,0,0,False,3,0,HARD,107.378,1.53899999999976,20.0,-5.782999999999902,0,7.0,27.500499999999874,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,21,0.38181818181818183,12,0,0,False,3,0,HARD,107.035,1.6300000000001091,21.0,-5.0470000000000255,0,7.0,26.764500000000226,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,22,0.4,12,3,0,False,3,0,HARD,107.011,2.0140000000001237,22.0,-4.601999999999862,0,7.0,14.374874999999975,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,23,0.41818181818181815,12,4,0,False,3,0,HARD,106.418,2.1469999999999345,23.0,-3.2469999999998436,0,7.0,13.019874999999956,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,24,0.43636363636363634,12,4,0,False,3,0,HARD,107.281,2.842999999999847,24.0,-3.6260000000002037,0,7.0,13.398875000000317,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,25,0.45454545454545453,11,4,0,False,3,0,HARD,107.609,2.8900000000003274,25.0,-4.324000000000069,0,7.0,14.096875000000182,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,26,0.4727272727272727,11,4,0,False,3,0,HARD,107.402,2.4909999999999854,26.0,-4.701999999999771,0,7.0,14.474874999999884,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,27,0.4909090909090909,11,0,0,False,3,0,HARD,107.599,0.9949999999998909,27.0,-4.220000000000255,0,26.0,25.937500000000455,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,28,0.509090909090909,10,0,0,False,3,0,HARD,105.396,3.475000000000364,28.0,-3.194999999999709,0,26.0,24.91249999999991,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
1,10,29,0.5272727272727272,10,1,0,False,3,0,HARD,105.132,4.252999999999702,29.0,-2.0279999999997926,0,26.0,16.144374999999854,,0,Abu Dhabi Grand Prix,0,0,0.0,0,0,0,0,1,0
