feature,mean_abs_shap,class,rank,group
row_id_b9358204ebc6d10756ab6d5257d77bb69514b1c8,0.0,HARD,314,OTHER
row_id_b9372b6384c626990867b5e1897b84ee1f00f66d,0.0,HARD,315,OTHER
row_id_b950d4b11fd490620a9c4f804710812dd0d13407,0.0,HARD,316,OTHER
row_id_b970fd9c1a30192fb2bb7f160ebf45724e2670a3,0.0,HARD,317,OTHER
row_id_b974d384267af5e54155c8f63a357f063364b88c,0.0,HARD,318,OTHER
row_id_b988d479230a5f9ae14271ef31a56eedcce0a894,0.0,HARD,319,OTHER
row_id_b998a28df83f4b37c24f3155b84b5ccae8ce5435,0.0,HARD,320,OTHER
row_id_b9b6699b01736feb257ffd8ad7a9875f679fb62e,0.0,HARD,321,OTHER
row_id_baa654ba63c0ca460961018269a983e2a4dfd805,0.0,HARD,322,OTHER
row_id_b9ce95660ce0f1d7a2e08c8835397203b3cdde51,0.0,HARD,323,OTHER
row_id_b9dd35da22d359579c3ffde19b1dae7009c3e519,0.0,HARD,324,OTHER
row_id_b9ddf680052a10ae7e6b12eef2a598f1e540962d,0.0,HARD,325,OTHER
row_id_b9ee7d586234b4c1094690744d38f1814aee033a,0.0,HARD,326,OTHER
row_id_b9eff91abb9046e2256e0fcf89f27b7cdf3d75b6,0.0,HARD,327,OTHER
row_id_ba006f188724da77b39eb7884b91d57e5bb7b1b1,0.0,HARD,328,OTHER
row_id_ba085feccf24a7e20e5bfde5d4939b566c83cd9a,0.0,HARD,329,OTHER
row_id_ba27fe0dcf374082948244b38b51173d5d6b9200,0.0,HARD,330,OTHER
row_id_ba45f657b2b110c9d43ef345968b9e59b295bece,0.0,HARD,331,OTHER
row_id_ba54bea45cc23ad7b187de8315f9b53eeb846808,0.0,HARD,332,OTHER
row_id_ba574dca94fd4763b9df66b3d5b020af8538a1c8,0.0,HARD,333,OTHER
row_id_ba666c73c5da7b1bf09d13857a1553e673cb64e7,0.0,HARD,334,OTHER
row_id_ba6b216376c599d35811a2b775be8332299939bd,0.0,HARD,335,OTHER
row_id_ba7fbb96d9e14c3f1c9cfd1337a976406939d0fd,0.0,HARD,336,OTHER
row_id_b8e9558c7b76091ca13cfa133d0a9e430e5ea8fc,0.0,HARD,337,OTHER
row_id_b8df62a357107783e842c7e6db84aaa1b71c5127,0.0,HARD,338,OTHER
row_id_b89317947cd97abfb219390c22aeab41cc3ac19d,0.0,HARD,339,OTHER
row_id_b88ab9e55b6100549aa5d012d4272bfff64612b2,0.0,HARD,340,OTHER
row_id_b757bbada2e23fa970f491a5d7625886042ac73f,0.0,HARD,341,OTHER
row_id_b77abcbc91734d786bb4124edd96d2b2e799ea07,0.0,HARD,342,OTHER
row_id_b7942f887d9b5201d08ec190bbcb40fbe985b322,0.0,HARD,343,OTHER
row_id_b796e0e228818387ef58865b7e6202128ffaa532,0.0,HARD,344,OTHER
row_id_b79a426de6ecc4cfc32eb27562b894081e54ab16,0.0,HARD,345,OTHER
row_id_b79a6cb31cc03e0b62ec6e6a27e0433c9d64d0ca,0.0,HARD,346,OTHER
row_id_b7a5c8800310477418e2107054345face56517a5,0.0,HARD,347,OTHER
row_id_b7b1025d68b9ae7fa1478483e86784a76352d630,0.0,HARD,348,OTHER
row_id_b7b8f6820595da06093d2c19ae31f32f1c4dcd95,0.0,HARD,349,OTHER
row_id_b7bf5698052fa10dc04f0ba6a31f5ea0e3e2f5a5,0.0,HARD,350,OTHER
row_id_b7e6def4b1ec89112bd294df2a0d88ec684e6028,0.0,HARD,351,OTHER
row_id_b7e840fd275fbc776165ef9a928e59ec17395b40,0.0,HARD,352,OTHER
row_id_b7ed3d273675ec5d27a9899274db7cf562e35aaa,0.0,HARD,353,OTHER
row_id_b7ef01d28a23616707ba195730cca3ca169ac7f1,0.0,HARD,354,OTHER
row_id_b7f8a8e254685f161fea2f4f4cc8cd4f61ed5e03,0.0,HARD,355,OTHER
row_id_b7ff2163a20bab80cc99179d65178037926c672a,0.0,HARD,356,OTHER
row_id_b807be390ce3ac998dedc60a3b1db3ae0f19f1eb,0.0,HARD,357,OTHER
row_id_b80af59f51a5702500e52a34c4503cb6a1fcd07a,0.0,HARD,358,OTHER
row_id_b8106733d483441d01ac0683cb04fb922de13454,0.0,HARD,359,OTHER
row_id_b818cc78cd9f425b2a6e09b57d31ff49beebfcf1,0.0,HARD,360,OTHER
row_id_b81945810105824f670c8520ce83eb7b15524830,0.0,HARD,361,OTHER
row_id_b81ab2b4a8861c93843e3569855f4bad472538fb,0.0,HARD,362,OTHER
row_id_b8201f6aa07c5746087ba2cc1055c81350c4d003,0.0,HARD,363,OTHER
row_id_b821efcca8d61afb4bb9e64c6848d839a86e8dc4,0.0,HARD,364,OTHER
row_id_b83ba45cb2793c1fa73e9ff3f723e438c07fda96,0.0,HARD,365,OTHER
row_id_b842b415864e65bd18d97ddb8abd8bd52e203135,0.0,HARD,366,OTHER
row_id_b86055aa6c59f4dda727b06eae05bf654c9636f2,0.0,HARD,367,OTHER
row_id_b88770a358565860068574fe9d3e3b28899a2ac0,0.0,HARD,368,OTHER
row_id_b88aa8d5d2872d7a6bd4f575bdf9caf443560d52,0.0,HARD,369,OTHER
row_id_ba8e5c20a6b0e28f831d5aef764fcc7be060db45,0.0,HARD,370,OTHER
row_id_baa79ce00ea543a751dea8d6d185ede0a6e3ae84,0.0,HARD,371,OTHER
row_id_b74906b2152556491f7189275cb20cd5f405e062,0.0,HARD,372,OTHER
row_id_be6a2dde957555157fbc74a2106d2966198567fd,0.0,HARD,373,OTHER
row_id_bd84de52cfb44210527e1854701c8f02dfaf006c,0.0,HARD,374,OTHER
row_id_bd88709889bdc2f60b01137d96505bdf075cba1d,0.0,HARD,375,OTHER
row_id_bd91db06444816fa94fc5eada038e4b4dbb8316f,0.0,HARD,376,OTHER
row_id_bdb637e2227883bc4dd088650474e456e35f4d4f,0.0,HARD,377,OTHER
row_id_bddf24aaba1a404f839b34a7b0a8d0c3ca4f95fa,0.0,HARD,378,OTHER
row_id_bde3c553901e9c4fa3d50d64995a063bde37a4a2,0.0,HARD,379,OTHER
row_id_bdf6832cd37aa04be348353e25a42bbb375fe5c9,0.0,HARD,380,OTHER
row_id_be13bc6d081755510b8ee8645c819793d2c24ae6,0.0,HARD,381,OTHER
row_id_be15bc1776c5eed8cb621bb19b446c6b75ef42e6,0.0,HARD,382,OTHER
row_id_be283fa9bb15fc922262b9f24fddffbceab7b98e,0.0,HARD,383,OTHER
row_id_be2e6b15c65d7a455f7d8aceb3107a005dee22b7,0.0,HARD,384,OTHER
row_id_be3c54f891eda453d89dc3aacb1d3d813f31340d,0.0,HARD,385,OTHER
row_id_be3d8c041abcd1a779e37d8b3a0a3b92a991ad43,0.0,HARD,386,OTHER
row_id_be489343ef39541712d49dd43e794072ae0b7a11,0.0,HARD,387,OTHER
row_id_be6afd339ade467e3e0b95625ef074d40134d51d,0.0,HARD,388,OTHER
row_id_bab49c29d847502edd2657ceabef27119d1c2923,0.0,HARD,389,OTHER
row_id_be6cde69b5f3c355ae53cb8329fa735e01e8f261,0.0,HARD,390,OTHER
row_id_be6d39dcc75b304fc927e846ec33f277a89aa492,0.0,HARD,391,OTHER
row_id_be7ad4dadf1368f8daa77b3702307da5eceb18db,0.0,HARD,392,OTHER
row_id_be7bf1d952e9e0146c6b3e8f0dcabe7f0d28185b,0.0,HARD,393,OTHER
row_id_be82cdfacef050bc1720d4cf37ac1255fca297b4,0.0,HARD,394,OTHER
row_id_be9b8fd4122c3379f4be876e6e32a007b1aced51,0.0,HARD,395,OTHER
row_id_beaa5695fbb30def4b58889a8aaf2b0eb7a2e598,0.0,HARD,396,OTHER
row_id_bead66b9edc84da9b74ee435ceaa0ce5dde1ba3d,0.0,HARD,397,OTHER
row_id_bec2837c961b616e661761899a2da4cb63844384,0.0,HARD,398,OTHER
row_id_bec51a88d4bfcfc230abe2bf68a248e5bf3e662a,0.0,HARD,399,OTHER
row_id_bed8b48e6efc3c2566291266fd8bba17cd7f509b,0.0,HARD,400,OTHER
row_id_bee1518056e720dcb25b3a34f2300baf631e4c96,0.0,HARD,401,OTHER
row_id_bef4d382c0914078df64053fd3acb12c699fd227,0.0,HARD,402,OTHER
row_id_bf08cebd82191c4dc5f2ca248a4295a4ac37c4a1,0.0,HARD,403,OTHER
row_id_bd4ba78c749ce5a64241ad3678e6ed0fda11417c,0.0,HARD,404,OTHER
row_id_bd25a6fe8df737fc8a4b173096e4aa65f45a2771,0.0,HARD,405,OTHER
row_id_bd230f4e615d1c44e03b9d735621ce20180c67ad,0.0,HARD,406,OTHER
row_id_bd0cfaaa5d5f0b171a3cdcb2e9d559418ff15a24,0.0,HARD,407,OTHER
row_id_bac812335a691e392d8cd23d41fbc5b3cdaf100f,0.0,HARD,408,OTHER
row_id_bac9f0d9a3c411ca2de1b3c2b8b1c29b68c7f6d1,0.0,HARD,409,OTHER
row_id_bb118dc66495e0d3c06a87e3c3137235edd351f6,0.0,HARD,410,OTHER
row_id_bb12eba6ce9c4de94813c5227e92158e302fc8cd,0.0,HARD,411,OTHER
row_id_bb261293f7ab7a4baeb6914a2a8cdbf95ac22beb,0.0,HARD,412,OTHER
row_id_bb478f7b970d8bca3e3bdccc837448909466da80,0.0,HARD,413,OTHER
row_id_bb5b7f1f9703ae638539d7b2fbdad38dca09a2c2,0.0,HARD,414,OTHER
row_id_bb8c59aeac202f70c66ffd99826856bf28513dea,0.0,HARD,415,OTHER
row_id_bb9c7874d980251f1f5f7b5b92add9823c9da53b,0.0,HARD,416,OTHER
row_id_bbd98fbbbcd91fcdd64454af530ecdac94fb2068,0.0,HARD,417,OTHER
row_id_bbee428909dbbec5b6a8b9e0391e26d94634ed7c,0.0,HARD,418,OTHER
row_id_bbee913737b19f611519cce5b86abb874b7cfedb,0.0,HARD,419,OTHER
row_id_bbf7f0bd7a705d8efda234663ca3537e0923d345,0.0,HARD,420,OTHER
row_id_bc0dbca30e402bc7b227ff64a9e140673bd3e358,0.0,HARD,421,OTHER
row_id_bc1d76c20b460274d71803f6078530ad24aa4bfa,0.0,HARD,422,OTHER
row_id_bc25468e6fdc545bbdbacd1f821767733d201478,0.0,HARD,423,OTHER
row_id_bc29632ca30ca0180dc0dfabdae2e92929ee03a8,0.0,HARD,424,OTHER
row_id_bc29c9db1216361b969e8b2d7a484ef1891cf7a1,0.0,HARD,425,OTHER
row_id_bc34236ccf00bc803a658eb486a74334919f35a3,0.0,HARD,426,OTHER
row_id_bc37fa82d268a8afbba311b2665ebe67fa3224cc,0.0,HARD,427,OTHER
row_id_bc61e4c9cd0fcb6401e0b2c9a643812397ca46f1,0.0,HARD,428,OTHER
row_id_bc6d9dff23b989ead5fdc1c8fd2647e52faaec21,0.0,HARD,429,OTHER
row_id_bc7f085d6fbc8a8312337c82e5e1ba7eeacf61bb,0.0,HARD,430,OTHER
row_id_bc9b885614b582ac8d51e8c1098b6819ff691972,0.0,HARD,431,OTHER
row_id_bc9b97f7e81f62ff2731866b4dade046d8335534,0.0,HARD,432,OTHER
row_id_bc9cb6f285d65783c8585139641b67cdc3ccd776,0.0,HARD,433,OTHER
row_id_bcb10b1277279e4a59b8fcc26991b207177dae2b,0.0,HARD,434,OTHER
row_id_bcc670599db5d37fd1676b1c056c8ab7deea89fe,0.0,HARD,435,OTHER
row_id_bcd30fc7ec71726f6019f8a5598bf91483366d4c,0.0,HARD,436,OTHER
row_id_b74a39bbfe829695744d4d3d06742abdc8b483ab,0.0,HARD,437,OTHER
row_id_b745f751360927f777aafafc45723c61f110cddf,0.0,HARD,438,OTHER
row_id_af5475c2acb8fe0de704ca5ea7e25a583c6a18e8,0.0,HARD,439,OTHER
row_id_b192049974d9adaf5d7acbd9422042345d7fa0f5,0.0,HARD,440,OTHER
row_id_b0d89447911ad28e70974e7cb5b0417adcd1c2ea,0.0,HARD,441,OTHER
row_id_b0e0e2e470302058201197497878c97dd144b3bf,0.0,HARD,442,OTHER
row_id_b0fcc2fdbf822264d50c09ad82de2ead84f3450b,0.0,HARD,443,OTHER
row_id_b102cbbdd6d51badd3ba61e854f9e67ab13dfbca,0.0,HARD,444,OTHER
row_id_b11871db6f79cc7c94de4b138edde797929c92c4,0.0,HARD,445,OTHER
row_id_b11c6805057db1858ce9c8f2753ad8f1b8634a4c,0.0,HARD,446,OTHER
row_id_b142c3e00187e3fa60ae038c1b1f7a946d4fe0a8,0.0,HARD,447,OTHER
row_id_b143207d258a57bb83c70d845131de19c01e1342,0.0,HARD,448,OTHER
row_id_b148441650ec7c382cb9f0d1f5c4d8b906970baf,0.0,HARD,449,OTHER
row_id_b166d473ff42495d9f5a085737bd37dc5e31da85,0.0,HARD,450,OTHER
row_id_b171434f32c743b575dfb31859473ff691e18e0a,0.0,HARD,451,OTHER
row_id_b172d23d487c7ed91077522a71f67305ef7179a2,0.0,HARD,452,OTHER
row_id_b1842557177c166426baa0c72125be58293c0cf9,0.0,HARD,453,OTHER
row_id_b1844ca23ad7cddbf8652afc7d7101ad5d89cbf2,0.0,HARD,454,OTHER
row_id_b194ce3088b90a361f9a265beef53a301db4cff9,0.0,HARD,455,OTHER
row_id_b2e206e8a28b655da5306070c3bfe08b5badbbfc,0.0,HARD,456,OTHER
row_id_b1b1eecc0753db44645a3b71dd4118a3b57583fd,0.0,HARD,457,OTHER
row_id_b1e5fdafcd1ec73e4ac6c3474deba502d3a4688a,0.0,HARD,458,OTHER
row_id_b20de7e04590e534c11bb91ed7848ffe8b341f94,0.0,HARD,459,OTHER
row_id_b20fd3465459983848f72bfc323447537b0e279b,0.0,HARD,460,OTHER
row_id_b210f00dac3a24d112bb90b78909522574218877,0.0,HARD,461,OTHER
row_id_b227208201693bb175af5a1c3b4a9a2792e08b2d,0.0,HARD,462,OTHER
row_id_b229e0b50476e5527417f58e42ed6782f373159e,0.0,HARD,463,OTHER
row_id_b231f2813f1df7d94876880728b42754450ef051,0.0,HARD,464,OTHER
row_id_b25bb763e607b299cb326679726fb3c47b8a6810,0.0,HARD,465,OTHER
row_id_b25dbbda76e2cb13e3b88800b1571e26950e5f5c,0.0,HARD,466,OTHER
row_id_b261d2e03afeee4d721dcc5b4246f4c96f430294,0.0,HARD,467,OTHER
row_id_b290c0b71e5ba79deb4c014cefcf802fee4c537b,0.0,HARD,468,OTHER
row_id_b29208fe7de25db7985cf248357ef2c24cc26930,0.0,HARD,469,OTHER
row_id_b2c368e035afdd776dc077d0d3f72734f43eb4a7,0.0,HARD,470,OTHER
row_id_b0d681158d353cc6a1f160c9770e792c847794e1,0.0,HARD,471,OTHER
row_id_b0d60e122f155043cacfa88d664adf16f7f71a69,0.0,HARD,472,OTHER
row_id_b0caa34bf4a440bd5781add334a16d133505901c,0.0,HARD,473,OTHER
row_id_b0c13325f05d974827a31b5c928f0940fb07e071,0.0,HARD,474,OTHER
row_id_af5e1b6f5d60b27e908b62f271c8bebb01e898bb,0.0,HARD,475,OTHER
row_id_af606b3f9c238ed80096caa77e26134a4a5f1c04,0.0,HARD,476,OTHER
row_id_af71b3169f48d1d3e649f7c8333188431ddce2f9,0.0,HARD,477,OTHER
row_id_af74a71ae9f71b98bb74dbb71dc031c546ab0d97,0.0,HARD,478,OTHER
row_id_af85476bfefdc6941a5275ad7b2b02d13723d463,0.0,HARD,479,OTHER
row_id_af9b0d6beeb4ce30bfba0853f1d84464f227dbdd,0.0,HARD,480,OTHER
row_id_afb12b7126ac110b6cb6aba89f4fae99823ff4e1,0.0,HARD,481,OTHER
row_id_afb135a4c95973af4c1b658e2c29f22299b15eef,0.0,HARD,482,OTHER
row_id_afb73fb8b4fac213cac6cabf3392b47bb9db7eb2,0.0,HARD,483,OTHER
row_id_afbaf25d0342559537e5c75de1737eee95c7ae65,0.0,HARD,484,OTHER
row_id_afce43592eceaf65e0f2f24aa17be117c3422024,0.0,HARD,485,OTHER
row_id_afd95dd60cf31c222797293183a5f08b744ced0c,0.0,HARD,486,OTHER
row_id_afe823824d831deb5ad5da35f6123a2f1eb5c9d7,0.0,HARD,487,OTHER
row_id_aff1fba9ae54d8547ea2fca55eef054ea17585e7,0.0,HARD,488,OTHER
row_id_b00a7ee99418b28a9f6912d3467382506a40b26c,0.0,HARD,489,OTHER
row_id_b013a915aa65deb4c9e923a36e513f048e7d22e6,0.0,HARD,490,OTHER
row_id_a066272ad9c7370ff7b286000a0b7db3d898fb2c,0.0,HARD,491,OTHER
row_id_b01dcab0ae1e343f7ec8865f4d57fc85ebf26e02,0.0,HARD,492,OTHER
row_id_b02bd702d6835664b6797c319a869d06667b3fca,0.0,HARD,493,OTHER
row_id_b036ca479a925916d287bf624514de16dbe0ca99,0.0,HARD,494,OTHER
row_id_b03f3fbaec20b25f375b13a984f246144a8d2371,0.0,HARD,495,OTHER
row_id_b04b39cf2c0e5040558cc717facb74bb9572c24b,0.0,HARD,496,OTHER
row_id_b0623a18e4e5f74faffb0f8c33a71ab8eb768264,0.0,HARD,497,OTHER
row_id_b0648c653258d06c309fede68d55c930bf2cb151,0.0,HARD,498,OTHER
row_id_b06bfe6b6858f4a620e3584e71c270e48d2fbab3,0.0,HARD,499,OTHER
row_id_b06ca67883dab21618f752019fc94c631eefe2c3,0.0,HARD,500,OTHER
row_id_b07ffe3db32a088eae434a0a11c50e30dd23f973,0.0,HARD,501,OTHER
row_id_b0a2b930677fc1f84515cacb991667f7f667479e,0.0,HARD,502,OTHER
row_id_b0b546f6712b262af96b18933ee74f1d5c3f7a9d,0.0,HARD,503,OTHER
row_id_b2c3c687d3ae14213d1a7b751388c47db70a1a09,0.0,HARD,504,OTHER
row_id_b2e4b6915b3e3222de0b7a0c993b548d33e473e0,0.0,HARD,505,OTHER
row_id_b723f68e3ea861186a68f4dc64660dc0f54b6165,0.0,HARD,506,OTHER
row_id_b64d1f4bc3f63661808e93b78034e3e897b2ee8a,0.0,HARD,507,OTHER
row_id_b55f862d1b0b726ec9385a4bb703b1c15d253f99,0.0,HARD,508,OTHER
row_id_b563fec49277d3a38ef46a02bbe3ee1a1a158c2f,0.0,HARD,509,OTHER
row_id_b567303e0136980a2840ae7b5001260c99df0624,0.0,HARD,510,OTHER
row_id_b5715b03bb0c7fd3911980afac7eeae2a2523361,0.0,HARD,511,OTHER
row_id_b5a53d9348e9c6ccd82c5cef6354bafe8fd8dee0,0.0,HARD,512,OTHER
row_id_b5abd4e525beb679e93301250730a8a848963dfc,0.0,HARD,513,OTHER
row_id_b5bd0b682163400fe8b6e7049d65333ee5022a37,0.0,HARD,514,OTHER
row_id_b5be1ed09731c9dfc7f44ea2f8feae8f5079d5ae,0.0,HARD,515,OTHER
row_id_b5d51daaaa471febf777d2ee2109dd757671c66b,0.0,HARD,516,OTHER
row_id_b5fd38946b49e155d005681a52b626586b7e801e,0.0,HARD,517,OTHER
row_id_b606dd58375bed505576fd9eface740250b91feb,0.0,HARD,518,OTHER
row_id_b6250ecd98ac34e60196bb1200495cfc183b18e5,0.0,HARD,519,OTHER
row_id_b62b54124399389efca36ddbc95bdf9c3f786ad4,0.0,HARD,520,OTHER
row_id_b641ba8aa757a344fd51ce72fc980edf4aed8976,0.0,HARD,521,OTHER
row_id_b65954137424aeed73180260fd69953644e59ce5,0.0,HARD,522,OTHER
row_id_b2e6b204248b6b0ec8c1b0ac202b7dfd41e7d6ef,0.0,HARD,523,OTHER
row_id_b65df492027e8b7df0c2a70a29c7b61dbd94699d,0.0,HARD,524,OTHER
row_id_b65f3271b2a2e39ef84ea6418732a4f204ee6283,0.0,HARD,525,OTHER
row_id_b672ec989a545da63ecaf9e61cd45a8bc776bb3b,0.0,HARD,526,OTHER
row_id_b6738d79a49a5c2c8f437f393c7385a62f3cb964,0.0,HARD,527,OTHER
row_id_b688fa501a581502b695a4a706dece06a86b5c5a,0.0,HARD,528,OTHER
row_id_b69a6bf81808c6ac69db5c465124a15cb48d0ad5,0.0,HARD,529,OTHER
row_id_b6a38bff745cfed9b6b5cbfc3250fd9d5c639ee1,0.0,HARD,530,OTHER
row_id_b6af337f43105a0591d80df672975f4141d81de5,0.0,HARD,531,OTHER
row_id_b6b7cb36ad1751b4cd559eeecbcc1f80a1e7b5cb,0.0,HARD,532,OTHER
row_id_b6c99307c1f75cf5f6e82a3bd72e4819dcb2c0a2,0.0,HARD,533,OTHER
row_id_b6c9fac6a84255557aaaff15fb434adde8d05ab4,0.0,HARD,534,OTHER
row_id_b6cdd7d5953f5eb91395f5c2aa8cf47e85872399,0.0,HARD,535,OTHER
row_id_b6d492636dd1382453cf7512bec14e5b2bcaaa5d,0.0,HARD,536,OTHER
row_id_b71590d737e341fe8566c19271231b01a5f468ff,0.0,HARD,537,OTHER
row_id_b55d60dbba908ffdc325699116843bf8d2ea5fc0,0.0,HARD,538,OTHER
row_id_b547f2062d45b85a8add078406ab402eb7d93bf8,0.0,HARD,539,OTHER
row_id_b54261266995efbdf240052f0027e6de20411d52,0.0,HARD,540,OTHER
row_id_b524e3d29bc7ddd29b1cd6a1c81b93df05616bce,0.0,HARD,541,OTHER
row_id_b3529645b4f68a2a17b36df27b59cee9e7ccc8fe,0.0,HARD,542,OTHER
row_id_b35e7d3781c2771180b6dab2bc89fd8fd3050977,0.0,HARD,543,OTHER
row_id_b36068e5a38267d642c52ecdb65ceb172a47eea0,0.0,HARD,544,OTHER
row_id_b374c2f2c73ac8196e988df51231e9467e3ad484,0.0,HARD,545,OTHER
row_id_b38a60424b7817d52db5d3066d9ea0f42bad89a0,0.0,HARD,546,OTHER
row_id_b39c4f5d81b1857e01a337f2a1fb35f02ce6664d,0.0,HARD,547,OTHER
row_id_b3d3101a8e77a3ad6158bb75b095593562239f3a,0.0,HARD,548,OTHER
row_id_b3d6076e223a4f3c42344b78198fb6ce28517221,0.0,HARD,549,OTHER
row_id_b3dcbdfd5e3f7990663415b11fa6d222eddd265e,0.0,HARD,550,OTHER
row_id_b3e64a9347f1e36f0082b0373a84e09023014c0e,0.0,HARD,551,OTHER
row_id_b3ec1a350f86356dec942f287ee5de70be8f8096,0.0,HARD,552,OTHER
row_id_b3fe37d11afafbc0a7127b04e0fbf89f04da238a,0.0,HARD,553,OTHER
row_id_b4118ba039e9f1bd18639e99ba5478a3e3e6e65d,0.0,HARD,554,OTHER
row_id_b4425b3bb1d196be26da4e93112bfa0af60ae4f3,0.0,HARD,555,OTHER
row_id_b454efaff3fdc596c4f4284cb2ee162d80470581,0.0,HARD,556,OTHER
row_id_b45f03abc8a2b5e8366969aa706787225c1d9977,0.0,HARD,557,OTHER
row_id_b46d80f0ad61dd9db69d1f57a913811ff2b1590a,0.0,HARD,558,OTHER
row_id_b48aece811aca22925f49d199b451a39c567cd5c,0.0,HARD,559,OTHER
row_id_b498360e9ca0a7b5e3873d9c88c6fadddc9673fc,0.0,HARD,560,OTHER
row_id_b4a5e09e345986acc96ebfc2628b906db8d266ab,0.0,HARD,561,OTHER
row_id_b4a8c5a2da1fb99f08ac47c788e128fb3ebf520e,0.0,HARD,562,OTHER
row_id_b4c3c304ca94826990043552bf9a5976500594a6,0.0,HARD,563,OTHER
row_id_b4cab258ce10cc1ba4db899fb966905c01d4c66c,0.0,HARD,564,OTHER
row_id_b4cbccde7c57c36e91c822725c22e95466896401,0.0,HARD,565,OTHER
row_id_b4cd9af48d749e9e5186626877d43efb72fdefbe,0.0,HARD,566,OTHER
row_id_b4e07217c1b37d911bb0fe2df1986b4f2d3e17b8,0.0,HARD,567,OTHER
row_id_b4e14b5a0f00e0c64c9312f99d8abcff3be9fce9,0.0,HARD,568,OTHER
row_id_b5125bd5960b5833f34b519f8506f2a3eabbbee6,0.0,HARD,569,OTHER
row_id_b51e6dc46aae9c7c5b309705434deb73133f4525,0.0,HARD,570,OTHER
row_id_a06d77ebae7da34bc17c55d609dcb64859b71799,0.0,HARD,571,OTHER
row_id_9f33d18729e695acf33f1142a29937cdd53baa60,0.0,HARD,572,OTHER
row_id_a04bdec08685040a592f5cc233c972ad911d0e7e,0.0,HARD,573,OTHER
row_id_8c349e840293b73fe09bab3a7eb0db5eaaeb5043,0.0,HARD,574,OTHER
row_id_8b85f65becee56964e5cd5818c987fe6eb0d6771,0.0,HARD,575,OTHER
row_id_8ba1abff99f865f8a1d5c18ef6c2e3c6e9d82935,0.0,HARD,576,OTHER
row_id_8ba8cf048f7abeeb486df44c400051c814e56b59,0.0,HARD,577,OTHER
row_id_8bba79e49fcdd54ece1e6e08c038b7477782b82c,0.0,HARD,578,OTHER
row_id_8bc5c9d8d4b3b134d73a7894aa8f6505aa4d4682,0.0,HARD,579,OTHER
row_id_8bcece1b7afbe0a97714fc9463f1f4d8efa45850,0.0,HARD,580,OTHER
row_id_8bdfad98e371914ad9ac33bf46f707f1252ae58b,0.0,HARD,581,OTHER
row_id_8bf4822fe75248c227724295bf424decd757d1c3,0.0,HARD,582,OTHER
row_id_8c06a7e6db8647a50645d453d93fc46e15baab6c,0.0,HARD,583,OTHER
row_id_8c07d63568648c03e5d024950c4dd31a799806dc,0.0,HARD,584,OTHER
row_id_8c0be472ddff8bc5651dda66217110615c1f8fd1,0.0,HARD,585,OTHER
row_id_8c0f589d63d0763b7540c9ff21a93c974799b0b2,0.0,HARD,586,OTHER
row_id_8c231d4d4ae50cad872eb99a7acee41f2c678367,0.0,HARD,587,OTHER
row_id_8c27dc2ae118620e75a94ea08a34e5c6665e688a,0.0,HARD,588,OTHER
row_id_8c87a9f8df1e3e282c4e533ab0877c59cfad9b37,0.0,HARD,589,OTHER
row_id_8d647f654d71e81799f9568f6bd82581150ce521,0.0,HARD,590,OTHER
row_id_8c9159aeb4c34c8484cf0e0821033c254bd4e82e,0.0,HARD,591,OTHER
row_id_8ca8c1755d1a1977dbdf0247f3ba9aa49ea95b74,0.0,HARD,592,OTHER
row_id_8cc27739082a918006b93d5915e415611696a6fd,0.0,HARD,593,OTHER
row_id_8cca48d283b3ed75dcd5201c6b734f5c5774ac56,0.0,HARD,594,OTHER
row_id_8cdb376b54eb9476480e42bf1118ef92fba5c576,0.0,HARD,595,OTHER
row_id_8cdf8792a7a5da1201c9f6ffe03dab5bb0eb48e1,0.0,HARD,596,OTHER
row_id_8cfe5fbbdf4801588724462d30f272380bbb52d4,0.0,HARD,597,OTHER
row_id_8d16191e2102a468c8b64153290408e2d20507b8,0.0,HARD,598,OTHER
row_id_8d1d481f437a58d52014442e57fff8df9eb72bbd,0.0,HARD,599,OTHER
row_id_8d2148ff66a2690113c617f169d37269ececb407,0.0,HARD,600,OTHER
row_id_8d25f5bb8761984f5442b5c340c10721181ec433,0.0,HARD,601,OTHER
row_id_8d34aa492ce32335307745f2cf094d51fdd4ccd5,0.0,HARD,602,OTHER
row_id_8d51a77a08058f8033a28fd18bcbe14f925cf88c,0.0,HARD,603,OTHER
row_id_8d5823e864de59d81bf8019bb0df9782f8b058a9,0.0,HARD,604,OTHER
row_id_8b80793be47a23a2b078bf46f468fd250b730c56,0.0,HARD,605,OTHER
row_id_8b6ff55965743e55738fed4ee5a8ca0780e93294,0.0,HARD,606,OTHER
row_id_8b1cd50533a208b9a36a4e9fe82230234c6639dc,0.0,HARD,607,OTHER
row_id_8ae05d5f179cd1ff5f8889a66e6aac7e96233fb9,0.0,HARD,608,OTHER
row_id_892c9d8cd6367903d2c6fd53aec075b77cccadc8,0.0,HARD,609,OTHER
row_id_8948843920755c8159e7d553a520ae8551b8da63,0.0,HARD,610,OTHER
row_id_8951b47b25cf08716d1e533ff76925a91a141386,0.0,HARD,611,OTHER
row_id_895fa9d8a7d7a40925ca11623c6a247187df6cb1,0.0,HARD,612,OTHER
row_id_897a4523644f56afa2a8a69ec2da77d9aaff855d,0.0,HARD,613,OTHER
row_id_899556a158f46d2905c63339141e41e28fea269d,0.0,HARD,614,OTHER
