slice_col,slice_value,ablation_name,fold_id,threshold_used,PR_AUC,LogLoss,F1,Precision,Recall,TP,FP,FN,TN,n_rows,n_pos,pos_rate
slice_phase_x_tyre,mid×16_plus,stream_p_rf,3,0.16,0.27643246299375546,0.2210054278696548,0.2961832061068702,0.22146118721461186,0.4470046082949309,97,341,120,2385,2943,217,0.07373428474345906
slice_phase_x_tyre,mid×6_15,stream_p_rf,3,0.16,0.11017361368519508,0.054095206536964424,0.08333333333333333,0.1,0.07142857142857142,2,18,26,2204,2250,28,0.012444444444444444
slice_phase_x_tyre,mid×nan,stream_p_rf,3,0.16,,,0.0,0.0,0.0,0,0,0,49,49,0,0.0
slice_phase_x_tyre,early×0_5,stream_p_rf,4,0.17,0.226933724649007,0.07621807448379612,0.16393442622950818,0.19230769230769232,0.14285714285714285,5,21,30,1648,1704,35,0.020539906103286387
slice_phase_x_tyre,early×16_plus,stream_p_rf,4,0.17,0.3725689533725159,0.17961675539259642,0.43209876543209874,0.4605263157894737,0.4069767441860465,35,41,51,1214,1341,86,0.06413124533929904
slice_phase_x_tyre,early×6_15,stream_p_rf,4,0.17,0.2150211890156798,0.08110336659037164,0.18018018018018017,0.25,0.14084507042253522,10,30,61,3187,3288,71,0.02159367396593674
slice_phase_x_tyre,early×nan,stream_p_rf,4,0.17,0.7445443332638456,0.6088210520892189,0.15384615384615385,1.0,0.08333333333333333,1,0,11,43,55,12,0.21818181818181817
slice_phase_x_tyre,late×0_5,stream_p_rf,4,0.17,0.013834115805946793,0.05019751898713309,0.0,0.0,0.0,0,5,3,482,490,3,0.006122448979591836
slice_phase_x_tyre,late×16_plus,stream_p_rf,4,0.17,0.2377477333393106,0.09162059894161166,0.2602739726027397,0.30158730158730157,0.2289156626506024,19,44,64,4151,4278,83,0.019401589527816735
slice_phase_x_tyre,late×6_15,stream_p_rf,4,0.17,0.007653966931259763,0.04395653020298417,0.0,0.0,0.0,0,32,7,1769,1808,7,0.0038716814159292035
slice_phase_x_tyre,mid×0_5,stream_p_rf,4,0.17,0.012624916594577559,0.0794471240855932,0.0,0.0,0.0,0,66,12,1097,1175,12,0.010212765957446808
slice_phase_x_tyre,mid×16_plus,stream_p_rf,4,0.17,0.35462137934433124,0.22320075595211317,0.4,0.4088888888888889,0.39148936170212767,92,133,143,2539,2907,235,0.08083935328517372
slice_phase_x_tyre,mid×6_15,stream_p_rf,4,0.17,0.024957414828206653,0.0715844870797311,0.0,0.0,0.0,0,37,17,2322,2376,17,0.007154882154882155
slice_phase_x_tyre,mid×nan,stream_p_rf,4,0.17,0.19929877186188547,1.5883459203722001,0.0,0.0,0.0,0,3,8,29,40,8,0.2
slice_phase_x_tyre,early×0_5,stream_p_svm,0,0.32,0.19203940198164968,0.30471852819516154,0.42105263157894735,0.2828282828282828,0.8235294117647058,28,71,6,1700,1805,34,0.018836565096952907
slice_phase_x_tyre,early×16_plus,stream_p_svm,0,0.32,0.32599479754464394,0.24522881743285962,0.2684563758389262,0.30303030303030304,0.24096385542168675,20,46,63,1171,1300,83,0.06384615384615384
slice_phase_x_tyre,early×6_15,stream_p_svm,0,0.32,0.1539809605205194,0.11215358152575881,0.17834394904458598,0.18666666666666668,0.17073170731707318,14,61,68,3115,3258,82,0.025168815224063844
slice_phase_x_tyre,early×nan,stream_p_svm,0,0.32,,,0.0,0.0,0.0,0,0,0,10,10,0,0.0
slice_phase_x_tyre,late×0_5,stream_p_svm,0,0.32,0.008053763736821859,0.06119040654727753,0.0,0.0,0.0,0,2,3,482,487,3,0.006160164271047228
slice_phase_x_tyre,late×16_plus,stream_p_svm,0,0.32,0.14317386616028732,0.15919061589169706,0.21379310344827587,0.1415525114155251,0.43661971830985913,31,188,40,3864,4123,71,0.017220470531166626
slice_phase_x_tyre,late×6_15,stream_p_svm,0,0.32,0.04857301478093466,0.05812146750642976,0.0,0.0,0.0,0,8,18,1773,1799,18,0.010005558643690939
slice_phase_x_tyre,late×nan,stream_p_svm,0,0.32,0.13392857142857142,0.06196181747200778,0.0,0.0,0.0,0,3,2,154,159,2,0.012578616352201259
slice_phase_x_tyre,mid×0_5,stream_p_svm,0,0.32,,,0.0,0.0,0.0,0,4,0,1092,1096,0,0.0
slice_phase_x_tyre,mid×16_plus,stream_p_svm,0,0.32,0.38703028305854054,0.29668916729895395,0.3646833013435701,0.2923076923076923,0.4846938775510204,95,230,101,2561,2987,196,0.06561767659859391
slice_phase_x_tyre,mid×6_15,stream_p_svm,0,0.32,0.05625268938006487,0.040896382399154295,0.12121212121212122,0.1111111111111111,0.13333333333333333,2,16,13,2387,2418,15,0.00620347394540943
slice_phase_x_tyre,mid×nan,stream_p_svm,0,0.32,,,0.0,0.0,0.0,0,2,0,18,20,0,0.0
slice_phase_x_tyre,early×0_5,stream_p_svm,1,0.32,0.016256662622852098,0.1233135875847821,0.0,0.0,0.0,0,56,23,1737,1816,23,0.012665198237885462
slice_phase_x_tyre,early×16_plus,stream_p_svm,1,0.32,0.6144492364148108,0.15042176424951273,0.5271317829457365,0.68,0.43037974683544306,34,16,45,1079,1174,79,0.06729131175468483
slice_phase_x_tyre,early×6_15,stream_p_svm,1,0.32,0.1873614980949276,0.14218864241790696,0.1927710843373494,0.2318840579710145,0.16494845360824742,16,53,81,3206,3356,97,0.028903456495828365
slice_phase_x_tyre,early×nan,stream_p_svm,1,0.32,0.8125,0.5766733267445037,0.36363636363636365,0.2222222222222222,1.0,4,14,0,46,64,4,0.0625
slice_phase_x_tyre,late×0_5,stream_p_svm,1,0.32,0.1525729269092101,0.03569245440118565,0.0,0.0,0.0,0,0,3,421,424,3,0.007075471698113208
slice_phase_x_tyre,late×16_plus,stream_p_svm,1,0.32,0.3648860813455421,0.10759274038448313,0.33098591549295775,0.22596153846153846,0.618421052631579,47,161,29,4186,4423,76,0.017182907528826587
slice_phase_x_tyre,late×6_15,stream_p_svm,1,0.32,0.1953870011961726,0.0435613330955627,0.21428571428571427,0.3,0.16666666666666666,3,7,15,1676,1701,18,0.010582010582010581
slice_phase_x_tyre,late×nan,stream_p_svm,1,0.32,,,0.0,0.0,0.0,0,0,0,34,34,0,0.0
slice_phase_x_tyre,mid×0_5,stream_p_svm,1,0.32,0.37275832031874834,0.04445366772247972,0.25,0.5,0.16666666666666666,2,2,10,1029,1043,12,0.011505273250239693
slice_phase_x_tyre,mid×16_plus,stream_p_svm,1,0.32,0.3989907610474669,0.46652571611884985,0.43,0.3359375,0.5972222222222222,129,255,87,2632,3103,216,0.06961005478569127
slice_phase_x_tyre,mid×6_15,stream_p_svm,1,0.32,0.3048281405317951,0.03487755712282024,0.32,0.8,0.2,4,1,16,2371,2392,20,0.008361204013377926
slice_phase_x_tyre,mid×nan,stream_p_svm,1,0.32,,,0.0,0.0,0.0,0,1,0,10,11,0,0.0
slice_phase_x_tyre,early×0_5,stream_p_svm,2,0.32,0.04960771085939574,0.1693302951979429,0.05970149253731343,0.05405405405405406,0.06666666666666667,2,35,28,1651,1716,30,0.017482517482517484
slice_phase_x_tyre,early×16_plus,stream_p_svm,2,0.32,0.2585253870587517,0.8802241269437071,0.43205574912891986,0.3229166666666667,0.6526315789473685,62,130,33,1086,1311,95,0.07246376811594203
slice_phase_x_tyre,early×6_15,stream_p_svm,2,0.32,0.0766452066861336,0.4839911616890619,0.13513513513513514,0.08116883116883117,0.4032258064516129,25,283,37,2923,3268,62,0.018971848225214197
slice_phase_x_tyre,early×nan,stream_p_svm,2,0.32,,,0.0,0.0,0.0,0,1,0,32,33,0,0.0
slice_phase_x_tyre,late×0_5,stream_p_svm,2,0.32,0.020278673916207447,0.08080577978327622,0.0,0.0,0.0,0,1,6,484,491,6,0.012219959266802444
slice_phase_x_tyre,late×16_plus,stream_p_svm,2,0.32,0.19412459895713785,0.12315249517897456,0.31020408163265306,0.20430107526881722,0.6440677966101694,38,148,21,3893,4100,59,0.014390243902439025
slice_phase_x_tyre,late×6_15,stream_p_svm,2,0.32,0.041170291788453925,0.05748210782650695,0.03636363636363636,0.023809523809523808,0.07692307692307693,1,41,12,1807,1861,13,0.006985491671144546
slice_phase_x_tyre,mid×0_5,stream_p_svm,2,0.32,0.04216641359459674,0.0783649347693003,0.0,0.0,0.0,0,2,18,1270,1290,18,0.013953488372093023
slice_phase_x_tyre,mid×16_plus,stream_p_svm,2,0.32,0.3451081921828716,0.8133689153197184,0.4287812041116006,0.3295711060948081,0.6134453781512605,146,297,92,2092,2627,238,0.09059763989341454
slice_phase_x_tyre,mid×6_15,stream_p_svm,2,0.32,0.12186248642002366,0.04627977892938256,0.2222222222222222,0.22727272727272727,0.21739130434782608,5,17,18,2523,2563,23,0.008973858759266484
slice_phase_x_tyre,early×0_5,stream_p_svm,3,0.34,0.2881742084308362,0.1515729770063976,0.4025974025974026,0.4025974025974026,0.4025974025974026,31,46,46,1771,1894,77,0.04065469904963041
slice_phase_x_tyre,early×16_plus,stream_p_svm,3,0.34,0.22875762603437,0.23133990699683632,0.2857142857142857,0.34146341463414637,0.24561403508771928,14,27,43,1070,1154,57,0.049393414211438474
slice_phase_x_tyre,early×6_15,stream_p_svm,3,0.34,0.13714532407018207,0.1050251894529559,0.1834862385321101,0.25,0.14492753623188406,10,30,59,2981,3080,69,0.022402597402597403
slice_phase_x_tyre,early×nan,stream_p_svm,3,0.34,,,0.0,0.0,0.0,0,0,0,222,222,0,0.0
slice_phase_x_tyre,late×0_5,stream_p_svm,3,0.34,0.05968219903946255,0.19743012767853943,0.11428571428571428,0.06779661016949153,0.36363636363636365,4,55,7,542,608,11,0.018092105263157895
slice_phase_x_tyre,late×16_plus,stream_p_svm,3,0.34,0.1725350060909866,0.17448273201329467,0.23387096774193547,0.17791411042944785,0.3411764705882353,29,134,56,3538,3757,85,0.02262443438914027
slice_phase_x_tyre,late×6_15,stream_p_svm,3,0.34,0.0599565449423083,0.1784035446766769,0.08888888888888889,0.058823529411764705,0.18181818181818182,8,128,36,2012,2184,44,0.020146520146520148
slice_phase_x_tyre,mid×0_5,stream_p_svm,3,0.34,0.07634296890193755,0.37116002963811023,0.2318840579710145,0.14545454545454545,0.5714285714285714,8,47,6,1197,1258,14,0.011128775834658187
slice_phase_x_tyre,mid×16_plus,stream_p_svm,3,0.34,0.4029511683414948,0.24508568189834684,0.384,0.3392226148409894,0.4423963133640553,96,187,121,2539,2943,217,0.07373428474345906
slice_phase_x_tyre,mid×6_15,stream_p_svm,3,0.34,0.14782359165361306,0.11832125850689128,0.1732283464566929,0.1111111111111111,0.39285714285714285,11,88,17,2134,2250,28,0.012444444444444444
slice_phase_x_tyre,mid×nan,stream_p_svm,3,0.34,,,0.0,0.0,0.0,0,0,0,49,49,0,0.0
slice_phase_x_tyre,early×0_5,stream_p_svm,4,0.24000000000000002,0.10568213208521862,0.17023406030252025,0.11363636363636363,0.09433962264150944,0.14285714285714285,5,48,30,1621,1704,35,0.020539906103286387
slice_phase_x_tyre,early×16_plus,stream_p_svm,4,0.24000000000000002,0.4429351432490653,0.2503373718820692,0.5111111111111111,0.48936170212765956,0.5348837209302325,46,48,40,1207,1341,86,0.06413124533929904
slice_phase_x_tyre,early×6_15,stream_p_svm,4,0.24000000000000002,0.15579552619636605,0.09895853241960845,0.208955223880597,0.2222222222222222,0.19718309859154928,14,49,57,3168,3288,71,0.02159367396593674
slice_phase_x_tyre,early×nan,stream_p_svm,4,0.24000000000000002,0.40121341396177046,1.0468402621102881,0.4,1.0,0.25,3,0,9,43,55,12,0.21818181818181817
slice_phase_x_tyre,late×0_5,stream_p_svm,4,0.24000000000000002,0.015821812596006145,0.31181466389064555,0.03571428571428571,0.018867924528301886,0.3333333333333333,1,52,2,435,490,3,0.006122448979591836
slice_phase_x_tyre,late×16_plus,stream_p_svm,4,0.24000000000000002,0.26400546389006974,0.1211975140602985,0.3183673469387755,0.24074074074074073,0.46987951807228917,39,123,44,4072,4278,83,0.019401589527816735
slice_phase_x_tyre,late×6_15,stream_p_svm,4,0.24000000000000002,0.0045641375224038435,0.15674123829572073,0.0,0.0,0.0,0,119,7,1682,1808,7,0.0038716814159292035
slice_phase_x_tyre,mid×0_5,stream_p_svm,4,0.24000000000000002,0.10908025753132675,0.09680717726450976,0.08,0.047619047619047616,0.25,3,60,9,1103,1175,12,0.010212765957446808
slice_phase_x_tyre,mid×16_plus,stream_p_svm,4,0.24000000000000002,0.4383201960373695,0.4679984632086806,0.506578947368421,0.4128686327077748,0.6553191489361702,154,219,81,2453,2907,235,0.08083935328517372
slice_phase_x_tyre,mid×6_15,stream_p_svm,4,0.24000000000000002,0.2442934731661669,0.06049906544172556,0.1111111111111111,0.07272727272727272,0.23529411764705882,4,51,13,2308,2376,17,0.007154882154882155
slice_phase_x_tyre,mid×nan,stream_p_svm,4,0.24000000000000002,0.28493200639939764,1.1651376787716405,0.34782608695652173,0.26666666666666666,0.5,4,11,4,21,40,8,0.2
slice_phase_x_tyre,early×0_5,stream_p_xgb,0,0.29000000000000004,0.2952092414741393,0.06478012160857288,0.36363636363636365,0.32558139534883723,0.4117647058823529,14,29,20,1742,1805,34,0.018836565096952907
slice_phase_x_tyre,early×16_plus,stream_p_xgb,0,0.29000000000000004,0.548890994324384,0.15891279927090873,0.5562130177514792,0.5465116279069767,0.5662650602409639,47,39,36,1178,1300,83,0.06384615384615384
slice_phase_x_tyre,early×6_15,stream_p_xgb,0,0.29000000000000004,0.6402637842621445,0.05600648059996792,0.5874125874125874,0.6885245901639344,0.5121951219512195,42,19,40,3157,3258,82,0.025168815224063844
slice_phase_x_tyre,early×nan,stream_p_xgb,0,0.29000000000000004,,,0.0,0.0,0.0,0,0,0,10,10,0,0.0
slice_phase_x_tyre,late×0_5,stream_p_xgb,0,0.29000000000000004,0.008274461481435565,0.049644726348440735,0.0,0.0,0.0,0,0,3,484,487,3,0.006160164271047228
slice_phase_x_tyre,late×16_plus,stream_p_xgb,0,0.29000000000000004,0.4713349438976985,0.048347537288537426,0.4806201550387597,0.5344827586206896,0.43661971830985913,31,27,40,4025,4123,71,0.017220470531166626
slice_phase_x_tyre,late×6_15,stream_p_xgb,0,0.29000000000000004,0.12533029021934458,0.05019519443277047,0.0,0.0,0.0,0,0,18,1781,1799,18,0.010005558643690939
slice_phase_x_tyre,late×nan,stream_p_xgb,0,0.29000000000000004,0.10597826086956522,0.06516290619673135,0.0,0.0,0.0,0,0,2,157,159,2,0.012578616352201259
slice_phase_x_tyre,mid×0_5,stream_p_xgb,0,0.29000000000000004,,,0.0,0.0,0.0,0,0,0,1096,1096,0,0.0
slice_phase_x_tyre,mid×16_plus,stream_p_xgb,0,0.29000000000000004,0.6191562425889902,0.15576298869730767,0.6061946902654868,0.53515625,0.6989795918367347,137,119,59,2672,2987,196,0.06561767659859391
slice_phase_x_tyre,mid×6_15,stream_p_xgb,0,0.29000000000000004,0.41639122882520657,0.023548756870386014,0.2857142857142857,0.5,0.2,3,3,12,2400,2418,15,0.00620347394540943
slice_phase_x_tyre,mid×nan,stream_p_xgb,0,0.29000000000000004,,,0.0,0.0,0.0,0,0,0,20,20,0,0.0
slice_phase_x_tyre,early×0_5,stream_p_xgb,1,0.28,0.1352951551845038,0.05774475055648283,0.0,0.0,0.0,0,1,23,1792,1816,23,0.012665198237885462
slice_phase_x_tyre,early×16_plus,stream_p_xgb,1,0.28,0.6743623047947603,0.11952612177546273,0.5795454545454546,0.5257731958762887,0.6455696202531646,51,46,28,1049,1174,79,0.06729131175468483
slice_phase_x_tyre,early×6_15,stream_p_xgb,1,0.28,0.35855323206882117,0.08422076264768022,0.2875,0.36507936507936506,0.23711340206185566,23,40,74,3219,3356,97,0.028903456495828365
slice_phase_x_tyre,early×nan,stream_p_xgb,1,0.28,0.8333333333333333,0.087238238222311,0.8571428571428571,1.0,0.75,3,0,1,60,64,4,0.0625
slice_phase_x_tyre,late×0_5,stream_p_xgb,1,0.28,0.09785896834089605,0.04080305501880658,0.0,0.0,0.0,0,1,3,420,424,3,0.007075471698113208
slice_phase_x_tyre,late×16_plus,stream_p_xgb,1,0.28,0.23154531819665566,0.08195884805409642,0.25225225225225223,0.1917808219178082,0.3684210526315789,28,118,48,4229,4423,76,0.017182907528826587
slice_phase_x_tyre,late×6_15,stream_p_xgb,1,0.28,0.08592531070196302,0.05645263580063935,0.12903225806451613,0.15384615384615385,0.1111111111111111,2,11,16,1672,1701,18,0.010582010582010581
slice_phase_x_tyre,late×nan,stream_p_xgb,1,0.28,,,0.0,0.0,0.0,0,0,0,34,34,0,0.0
slice_phase_x_tyre,mid×0_5,stream_p_xgb,1,0.28,0.29402660754148235,0.045493018287114134,0.0,0.0,0.0,0,0,12,1031,1043,12,0.011505273250239693
slice_phase_x_tyre,mid×16_plus,stream_p_xgb,1,0.28,0.43325266882594016,0.19993370227411184,0.5117845117845118,0.4021164021164021,0.7037037037037037,152,226,64,2661,3103,216,0.06961005478569127
slice_phase_x_tyre,mid×6_15,stream_p_xgb,1,0.28,0.15313129508014076,0.03533425655605939,0.13793103448275862,0.2222222222222222,0.1,2,7,18,2365,2392,20,0.008361204013377926
slice_phase_x_tyre,mid×nan,stream_p_xgb,1,0.28,,,0.0,0.0,0.0,0,0,0,11,11,0,0.0
slice_phase_x_tyre,early×0_5,stream_p_xgb,2,0.29000000000000004,0.05813623969707956,0.1176879989074313,0.05,0.1,0.03333333333333333,1,9,29,1677,1716,30,0.017482517482517484
slice_phase_x_tyre,early×16_plus,stream_p_xgb,2,0.29000000000000004,0.5106019460915698,0.19546818698026608,0.4857142857142857,0.3675675675675676,0.7157894736842105,68,117,27,1099,1311,95,0.07246376811594203
slice_phase_x_tyre,early×6_15,stream_p_xgb,2,0.29000000000000004,0.29131294755450854,0.10336670066478945,0.26480836236933797,0.1688888888888889,0.6129032258064516,38,187,24,3019,3268,62,0.018971848225214197
slice_phase_x_tyre,early×nan,stream_p_xgb,2,0.29000000000000004,,,0.0,0.0,0.0,0,2,0,31,33,0,0.0
slice_phase_x_tyre,late×0_5,stream_p_xgb,2,0.29000000000000004,0.030957082433999823,0.07134452783202397,0.0,0.0,0.0,0,0,6,485,491,6,0.012219959266802444
slice_phase_x_tyre,late×16_plus,stream_p_xgb,2,0.29000000000000004,0.4800673855656034,0.040081865957412054,0.47513812154696133,0.3524590163934426,0.7288135593220338,43,79,16,3962,4100,59,0.014390243902439025
slice_phase_x_tyre,late×6_15,stream_p_xgb,2,0.29000000000000004,0.41149390107208483,0.02345094771755756,0.3076923076923077,0.3076923076923077,0.3076923076923077,4,9,9,1839,1861,13,0.006985491671144546
slice_phase_x_tyre,mid×0_5,stream_p_xgb,2,0.29000000000000004,0.15252362442981718,0.06938687889174339,0.0,0.0,0.0,0,0,18,1272,1290,18,0.013953488372093023
slice_phase_x_tyre,mid×16_plus,stream_p_xgb,2,0.29000000000000004,0.4289182133795638,0.27490128148156545,0.4909344490934449,0.3674321503131524,0.7394957983193278,176,303,62,2086,2627,238,0.09059763989341454
slice_phase_x_tyre,mid×6_15,stream_p_xgb,2,0.29000000000000004,0.3138911527371766,0.03317595790030548,0.35714285714285715,0.30303030303030304,0.43478260869565216,10,23,13,2517,2563,23,0.008973858759266484
slice_phase_x_tyre,early×0_5,stream_p_xgb,3,0.28,0.3886681631337927,0.13034834648990737,0.3238095238095238,0.6071428571428571,0.22077922077922077,17,11,60,1806,1894,77,0.04065469904963041
slice_phase_x_tyre,early×16_plus,stream_p_xgb,3,0.28,0.4281947834664367,0.14098370713316324,0.445859872611465,0.35,0.6140350877192983,35,65,22,1032,1154,57,0.049393414211438474
slice_phase_x_tyre,early×6_15,stream_p_xgb,3,0.28,0.14588145289142554,0.09824046664502063,0.24277456647398843,0.20192307692307693,0.30434782608695654,21,83,48,2928,3080,69,0.022402597402597403
slice_phase_x_tyre,early×nan,stream_p_xgb,3,0.28,,,0.0,0.0,0.0,0,0,0,222,222,0,0.0
slice_phase_x_tyre,late×0_5,stream_p_xgb,3,0.28,0.1380150589902776,0.11310707838473383,0.14285714285714285,0.08888888888888889,0.36363636363636365,4,41,7,556,608,11,0.018092105263157895
slice_phase_x_tyre,late×16_plus,stream_p_xgb,3,0.28,0.368973040194723,0.07022242188852175,0.41975308641975306,0.44155844155844154,0.4,34,43,51,3629,3757,85,0.02262443438914027
slice_phase_x_tyre,late×6_15,stream_p_xgb,3,0.28,0.1472001478611718,0.11210635844109713,0.1511627906976744,0.1015625,0.29545454545454547,13,115,31,2025,2184,44,0.020146520146520148
slice_phase_x_tyre,mid×0_5,stream_p_xgb,3,0.28,0.05576410132651694,0.09088092524173927,0.025974025974025976,0.015873015873015872,0.07142857142857142,1,62,13,1182,1258,14,0.011128775834658187
slice_phase_x_tyre,mid×16_plus,stream_p_xgb,3,0.28,0.6374703884809361,0.14964361895924969,0.5642023346303502,0.4882154882154882,0.6682027649769585,145,152,72,2574,2943,217,0.07373428474345906
slice_phase_x_tyre,mid×6_15,stream_p_xgb,3,0.28,0.17279785493806177,0.050530080960983076,0.2857142857142857,0.2571428571428571,0.32142857142857145,9,26,19,2196,2250,28,0.012444444444444444
slice_phase_x_tyre,mid×nan,stream_p_xgb,3,0.28,,,0.0,0.0,0.0,0,0,0,49,49,0,0.0
slice_phase_x_tyre,early×0_5,stream_p_xgb,4,0.33,0.16415185105541208,0.08522318584327893,0.11538461538461539,0.17647058823529413,0.08571428571428572,3,14,32,1655,1704,35,0.020539906103286387
slice_phase_x_tyre,early×16_plus,stream_p_xgb,4,0.33,0.4704615089130019,0.16260577897040354,0.5521472392638037,0.5844155844155844,0.5232558139534884,45,32,41,1223,1341,86,0.06413124533929904
slice_phase_x_tyre,early×6_15,stream_p_xgb,4,0.33,0.3366129636320997,0.07144182947434556,0.25,0.48,0.16901408450704225,12,13,59,3204,3288,71,0.02159367396593674
slice_phase_x_tyre,early×nan,stream_p_xgb,4,0.33,0.8025748038679074,0.6133387764706073,0.15384615384615385,1.0,0.08333333333333333,1,0,11,43,55,12,0.21818181818181817
slice_phase_x_tyre,late×0_5,stream_p_xgb,4,0.33,0.031339156890011814,0.036182982332289254,0.0,0.0,0.0,0,0,3,487,490,3,0.006122448979591836
slice_phase_x_tyre,late×16_plus,stream_p_xgb,4,0.33,0.22147660929073967,0.08977133676648308,0.24043715846994534,0.22,0.26506024096385544,22,78,61,4117,4278,83,0.019401589527816735
slice_phase_x_tyre,late×6_15,stream_p_xgb,4,0.33,0.013286176906579432,0.033865143105067746,0.0,0.0,0.0,0,14,7,1787,1808,7,0.0038716814159292035
slice_phase_x_tyre,mid×0_5,stream_p_xgb,4,0.33,0.4079437720586746,0.03497399227522755,0.14285714285714285,0.5,0.08333333333333333,1,1,11,1162,1175,12,0.010212765957446808
slice_phase_x_tyre,mid×16_plus,stream_p_xgb,4,0.33,0.6196910629623053,0.15056868832780315,0.5927601809954751,0.6328502415458938,0.5574468085106383,131,76,104,2596,2907,235,0.08083935328517372
slice_phase_x_tyre,mid×6_15,stream_p_xgb,4,0.33,0.10087005387177386,0.032623123352890436,0.1,0.08695652173913043,0.11764705882352941,2,21,15,2338,2376,17,0.007154882154882155
slice_phase_x_tyre,mid×nan,stream_p_xgb,4,0.33,0.31806336025086024,0.6475130319883501,0.0,0.0,0.0,0,5,8,27,40,8,0.2
slice_phase_x_tyre,early×0_5,stream_tcn_proba,0,0.78,0.13234603374573226,0.152647195275071,0.18181818181818182,0.16279069767441862,0.20588235294117646,7,36,27,1735,1805,34,0.018836565096952907
slice_phase_x_tyre,early×16_plus,stream_tcn_proba,0,0.78,0.8658265749456321,0.10531729206124209,0.8170731707317073,0.8271604938271605,0.8072289156626506,67,14,16,1203,1300,83,0.06384615384615384
slice_phase_x_tyre,early×6_15,stream_tcn_proba,0,0.78,0.7257837152421072,0.1075342007222972,0.6666666666666666,0.7741935483870968,0.5853658536585366,48,14,34,3162,3258,82,0.025168815224063844
slice_phase_x_tyre,early×nan,stream_tcn_proba,0,0.78,,,0.0,0.0,0.0,0,0,0,10,10,0,0.0
slice_phase_x_tyre,late×0_5,stream_tcn_proba,0,0.78,0.007457547981488738,0.08924204939034296,0.0,0.0,0.0,0,0,3,484,487,3,0.006160164271047228
slice_phase_x_tyre,late×16_plus,stream_tcn_proba,0,0.78,0.5941450374369189,0.07167785017286749,0.5112781954887218,0.5483870967741935,0.4788732394366197,34,28,37,4024,4123,71,0.017220470531166626
slice_phase_x_tyre,late×6_15,stream_tcn_proba,0,0.78,0.12991114836038586,0.04541084837385248,0.0,0.0,0.0,0,0,18,1781,1799,18,0.010005558643690939
slice_phase_x_tyre,late×nan,stream_tcn_proba,0,0.78,0.22619047619047616,0.07652305169374857,0.0,0.0,0.0,0,1,2,156,159,2,0.012578616352201259
slice_phase_x_tyre,mid×0_5,stream_tcn_proba,0,0.78,,,0.0,0.0,0.0,0,0,0,1096,1096,0,0.0
slice_phase_x_tyre,mid×16_plus,stream_tcn_proba,0,0.78,0.7867647430408826,0.16377456286914277,0.7555555555555555,0.8292682926829268,0.6938775510204082,136,28,60,2763,2987,196,0.06561767659859391
slice_phase_x_tyre,mid×6_15,stream_tcn_proba,0,0.78,0.5661527448407552,0.033807391333099256,0.64,0.8,0.5333333333333333,8,2,7,2401,2418,15,0.00620347394540943
