slice_col,slice_value,ablation_name,mean_PR_AUC,std_PR_AUC,mean_LogLoss,std_LogLoss,mean_F1,std_F1,mean_Precision,mean_Recall,mean_n_rows,mean_n_pos,mean_pos_rate,ref_PR_AUC,ref_LogLoss,ref_F1,delta_PR_AUC_vs_ref,delta_LogLoss_vs_ref,delta_F1_vs_ref
slice_phase_x_traffic,late×IN_TRAFFIC,stream_p_ann,0.0694773835769512,0.024941028170651844,0.2419873759188104,0.09011401356106015,0.09141566344406102,0.05596381226209171,0.13146520146520146,0.15255291005291005,1225.2,20.6,0.017003069085733458,0.40806705631898443,0.11475124682260003,0.4012348111658456,-0.3385896727420332,0.12723612909621035,-0.30981914772178454
slice_phase_x_traffic,late×IN_TRAFFIC,stream_p_rf,0.21518937264832544,0.10981302330009744,0.07066964699185238,0.010116656116116042,0.23326524097851448,0.15544790918365683,0.202137206816324,0.28084029518240045,1225.2,20.6,0.017003069085733458,0.40806705631898443,0.11475124682260003,0.4012348111658456,-0.192877683670659,-0.04408159983074765,-0.1679695701873311
slice_phase_x_traffic,late×IN_TRAFFIC,stream_p_svm,0.1899192991206879,0.06164418432689495,0.12684870209448337,0.01796883344399434,0.19165608853797514,0.05365506539066302,0.1316943965001799,0.380093984962406,1225.2,20.6,0.017003069085733458,0.40806705631898443,0.11475124682260003,0.4012348111658456,-0.21814775719829654,0.012097455271883342,-0.20957872262787045
slice_phase_x_traffic,late×IN_TRAFFIC,stream_p_xgb,0.29309583918986265,0.14341422379006846,0.06795150940865882,0.01946155171674788,0.32013593859514167,0.17311999047412494,0.2790308650658505,0.4113826232247285,1225.2,20.6,0.017003069085733458,0.40806705631898443,0.11475124682260003,0.4012348111658456,-0.11497121712912178,-0.04679973741394121,-0.08109887257070392
slice_phase_x_traffic,late×IN_TRAFFIC,stream_tcn_proba,0.40806705631898443,0.12502415930876087,0.11475124682260003,0.05201323033991506,0.4012348111658456,0.16579728700325994,0.6028431372549019,0.31799568365357833,1225.2,20.6,0.017003069085733458,0.40806705631898443,0.11475124682260003,0.4012348111658456,0.0,0.0,0.0
slice_phase_x_traffic,mid×CLEAN_AIR,stream_p_ann,0.09765336482754824,0.03961489670214821,0.3019093438548931,0.09284969312719889,0.12595721472556728,0.048881204131093765,0.14528064782952654,0.20320909615894864,5500.6,203.6,0.03703815965678009,0.7082095038322607,0.14979812012349278,0.7140453196181255,-0.6105561390047124,0.15211122373140032,-0.5880881048925581
slice_phase_x_traffic,mid×CLEAN_AIR,stream_p_rf,0.29209193003232925,0.03206326088307662,0.12319673394580552,0.01532370732340572,0.30492555400930044,0.02513273589788813,0.23656499259783512,0.45145408999391295,5500.6,203.6,0.03703815965678009,0.7082095038322607,0.14979812012349278,0.7140453196181255,-0.4161175737999314,-0.02660138617768726,-0.409119765608825
slice_phase_x_traffic,mid×CLEAN_AIR,stream_p_svm,0.3304957156185208,0.05564760466797232,0.24286589885774248,0.08704291921088106,0.37477232068755273,0.04932041237554729,0.29681112921185354,0.5092561744461797,5500.6,203.6,0.03703815965678009,0.7082095038322607,0.14979812012349278,0.7140453196181255,-0.37771378821373985,0.0930677787342497,-0.3392729989305727
slice_phase_x_traffic,mid×CLEAN_AIR,stream_p_xgb,0.4906624585799559,0.10776082735915803,0.10181214475974473,0.026020940525259124,0.5020398529294867,0.054209652267688084,0.4442185011575642,0.5990328422421083,5500.6,203.6,0.03703815965678009,0.7082095038322607,0.14979812012349278,0.7140453196181255,-0.21754704525230478,-0.047985975363748046,-0.21200546668863873
slice_phase_x_traffic,mid×CLEAN_AIR,stream_tcn_proba,0.7082095038322607,0.06553757914881535,0.14979812012349278,0.040151399842356425,0.7140453196181255,0.05247692193049928,0.7676596227793369,0.6777648922564765,5500.6,203.6,0.03703815965678009,0.7082095038322607,0.14979812012349278,0.7140453196181255,0.0,0.0,0.0
slice_phase_x_traffic,mid×IN_TRAFFIC,stream_p_ann,0.11778582401843382,0.05459588082097294,0.3310246380572167,0.08002446069625559,0.11627584449680133,0.08753859476803769,0.1289297283920992,0.18911433016303572,1009.0,50.2,0.04962728792920845,0.720206830957361,0.16759879547796125,0.6705517520023864,-0.6024210069389272,0.16342584257925546,-0.5542759075055851
slice_phase_x_traffic,mid×IN_TRAFFIC,stream_p_rf,0.35019194023622846,0.10436186363684528,0.1450442984133437,0.02071026905315516,0.3432210637131897,0.043738507875313436,0.2854540937182571,0.4621583914899158,1009.0,50.2,0.04962728792920845,0.720206830957361,0.16759879547796125,0.6705517520023864,-0.3700148907211326,-0.02255449706461754,-0.32733068828919665
